mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
3.0327192306518556,0.3947061811953527,0.013886833190917968,0.0019064555377981565,0.3,0.05,4,2000,1.0,"{'colsample_bytree': 0.3, 'learning_rate': 0.05, 'max_depth': 4, 'n_estimators': 2000, 'subsample': 1.0}",-0.6658628900093178,-0.400316210971242,-0.34480755730824325,-0.29371956445112335,-0.6745283926280267,-0.47584692307359056,0.16225102319831378,189,-0.004483618654139353,-0.006345567037500361,-0.005699915122416261,-0.002708744414337871,-0.004882077304598371,-0.004823984506598443,0.001239026406230234
0.5633419036865235,0.054652260914686154,0.005292272567749024,0.0002235644087669341,0.3,0.05,5,300,0.6,"{'colsample_bytree': 0.3, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 300, 'subsample': 0.6}",-0.682819558554023,-0.3546661034551443,-0.2960025278812338,-0.2710949537884171,-0.5932226814929903,-0.4395611650343617,0.1667234991064532,16,-0.012009477991536972,-0.016676484168532558,-0.015825133531911235,-0.013080031387528633,-0.01631789651132127,-0.014781804718166133,0.00187721875008117
0.5796451091766357,0.10644380503377429,0.0060802936553955075,0.0011529026122861507,0.3,0.05,5,300,0.8,"{'colsample_bytree': 0.3, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 300, 'subsample': 0.8}",-0.6852836877422283,-0.42043956175514474,-0.3005422712549679,-0.2768260831931486,-0.565238107658051,-0.4496659423207081,0.15610145089306715,56,-0.010506966848947126,-0.014245226004539719,-0.01414660171154926,-0.01063209038372213,-0.013583458161359072,-0.012622868622023461,0.001692145181431166
0.524762487411499,0.05888641365708527,0.0055427074432373045,0.000565496249970918,0.3,0.05,5,300,1.0,"{'colsample_bytree': 0.3, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 300, 'subsample': 1.0}",-0.636396793563404,-0.38847118503635825,-0.32168081946121013,-0.29571104554671224,-0.6172395142372182,-0.4518998715689806,0.14611739173992339,70,-0.014435446051704348,-0.016167891818784516,-0.015831568267698753,-0.013819010383053833,-0.01953480628572571,-0.01595774456139343,0.0019873112259916454
1.3386709213256835,0.0927637592331556,0.008325004577636718,0.0005195789222293956,0.3,0.05,5,800,0.6,"{'colsample_bytree': 0.3, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 800, 'subsample': 0.6}",-0.7007992809538548,-0.36525881819896133,-0.30349781302004414,-0.2805577015918836,-0.5693888835724652,-0.4439004994674418,0.1639040063492584,33,-0.0049641409210635645,-0.007188523876772572,-0.006590580214531846,-0.0035575044442102957,-0.005545494445164539,-0.005569248780348563,0.001271141597159244
1.78987398147583,0.34463242158514046,0.009239864349365235,0.0012977901691551901,0.3,0.05,5,800,0.8,"{'colsample_bytree': 0.3, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 800, 'subsample': 0.8}",-0.7022360501593908,-0.43320348070275255,-0.3102582793474925,-0.2814244259629021,-0.5614279724505048,-0.45771004172460855,0.15746084595278184,98,-0.004691577395868985,-0.006783571986898903,-0.006163023748004786,-0.003104691991279813,-0.005155565565900023,-0.005179686137590502,0.001271521555193955
1.4306467533111573,0.2971180492908844,0.01012735366821289,0.0012944158154690056,0.3,0.05,5,800,1.0,"{'colsample_bytree': 0.3, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 800, 'subsample': 1.0}",-0.664516571071758,-0.39460007765553234,-0.34135731359074406,-0.30187569983112633,-0.6164611587425637,-0.46376216417834487,0.14804923763833067,138,-0.004720536634009786,-0.006595716068097903,-0.005971599519454145,-0.0029274915381515883,-0.005339742547698681,-0.00511101726148242,0.0012583725466279623
3.4488386154174804,0.3793948227440732,0.01496748924255371,0.0009080938645759727,0.3,0.05,5,2000,0.6,"{'colsample_bytree': 0.3, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 2000, 'subsample': 0.6}",-0.7151938266227468,-0.37437962152922494,-0.29629065336587773,-0.2866367779824671,-0.6004518775736819,-0.45459055141479965,0.17256344602696355,82,-0.004484861916499458,-0.0064830639806301125,-0.005868803151058028,-0.002876997379255167,-0.004926502245836493,-0.004928045734655852,0.0012414765319613444
3.3786560535430907,0.13067178810431454,0.015853023529052733,0.0017772463352363236,0.3,0.05,5,2000,0.8,"{'colsample_bytree': 0.3, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 2000, 'subsample': 0.8}",-0.7102921586598158,-0.4362224665289559,-0.30698672114100345,-0.2849542403296067,-0.5760956147100499,-0.4629102402738864,0.16167959768193926,131,-0.0044672452147354194,-0.006342421711965249,-0.005712537183695016,-0.002718075175636421,-0.0048688792764763665,-0.004821831712501694,0.0012376822538082833
2.76425986289978,0.21075924866623788,0.014047384262084961,0.0014114129541084332,0.3,0.05,5,2000,1.0,"{'colsample_bytree': 0.3, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 2000, 'subsample': 1.0}",-0.6680466608239652,-0.3955802241722003,-0.34198285467623324,-0.3048499593308043,-0.6181108528737348,-0.4657141103753875,0.14850500922007945,147,-0.004451637420265071,-0.0062808682217268845,-0.005652683609517333,-0.0026703108380832334,-0.00483759568059805,-0.004778619154038114,0.001230942742269905
0.7783886909484863,0.10646457231142938,0.007336902618408203,0.0015962494075946363,0.3,0.05,6,300,0.6,"{'colsample_bytree': 0.3, 'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 300, 'subsample': 0.6}",-0.7154923282944873,-0.39359410231143344,-0.3042351795221628,-0.29321130261788675,-0.605571498722878,-0.4624208822937696,0.16907334492645545,127,-0.007532111484938616,-0.010791536641925607,-0.009971502887348159,-0.0075768174790066855,-0.009651871723379557,-0.009104768043319725,0.0013193651207633545
0.7173311710357666,0.07529647304725327,0.007390594482421875,0.002343321407879195,0.3,0.05,6,300,0.8,"{'colsample_bytree': 0.3, 'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 300, 'subsample': 0.8}",-0.6846793360786627,-0.4134203408297155,-0.2634546733739595,-0.2798392386882361,-0.577126764885159,-0.4437040707711466,0.16500262213034322,30,-0.006399556836798933,-0.009037446016630365,-0.008399076361878787,-0.005432770190554022,-0.00789359715191141,-0.0074324893115547035,0.0013257920690485955
0.6040014743804931,0.029763656133698076,0.006787729263305664,0.0011699003663412123,0.3,0.05,6,300,1.0,"{'colsample_bytree': 0.3, 'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 300, 'subsample': 1.0}",-0.7012886607218332,-0.4168889827722526,-0.30512337800172423,-0.2837014909928905,-0.6067495683647253,-0.46275041617068513,0.16531444086270689,129,-0.008063701063684437,-0.009843935507013714,-0.008958724368910797,-0.005985055408251387,-0.01075943678424935,-0.008722170626421938,0.001636468722636395
1.9728091716766358,0.07542890761460966,0.010912132263183594,0.0007838333620015325,0.3,0.05,6,800,0.6,"{'colsample_bytree': 0.3, 'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 800, 'subsample': 0.6}",-0.7222688406194853,-0.4047612681497151,-0.30614179761932286,-0.29731186307213825,-0.5914818406960549,-0.46439312203134325,0.16683345912621972,139,-0.00455835930013926,-0.006604945507677144,-0.005998432654884345,-0.002987975964461794,-0.005016166083746953,-0.0050331759021818995,0.0012498610495687253
2.0171259880065917,0.14843900688924913,0.011158514022827148,0.0006303652041972323,0.3,0.05,6,800,0.8,"{'colsample_bytree': 0.3, 'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 800, 'subsample': 0.8}",-0.7032750921152786,-0.4213500654874574,-0.2670672303831265,-0.2849261928846826,-0.5762481445900192,-0.4505733450921129,0.16829723789668688,62,-0.004479793043606291,-0.0063804052737074,-0.005747236628696863,-0.002752929147308046,-0.004881871620850541,-0.004848447142833828,0.0012395916234654006
1.7086918354034424,0.09871406048983254,0.011091279983520507,0.0008239113791143895,0.3,0.05,6,800,1.0,"{'colsample_bytree': 0.3, 'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 800, 'subsample': 1.0}",-0.7130042429137975,-0.421707074512761,-0.3110553984285342,-0.2896724869788541,-0.6068651005024299,-0.4684608606672754,0.1660631675197363,161,-0.004457432564404985,-0.006294639147240981,-0.005661652050725352,-0.002677414053256117,-0.00486275063401759,-0.004790777689929005,0.001233095809195993
4.687898588180542,0.3209139651408945,0.019142627716064453,0.001093036657259492,0.3,0.05,6,2000,0.6,"{'colsample_bytree': 0.3, 'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 2000, 'subsample': 0.6}",-0.7281090834920921,-0.4098301967056705,-0.3006817840121091,-0.29774392462649735,-0.616645032937416,-0.47060200435475696,0.17325384360354612,176,-0.00446236090617446,-0.006449523971496609,-0.0058159830795357775,-0.002833230975819246,-0.0049019511140625475,-0.004892610009417729,0.0012411963956633159
4.8459371566772464,0.262663695005715,0.02132892608642578,0.002784546113703778,0.3,0.05,6,2000,0.8,"{'colsample_bytree': 0.3, 'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 2000, 'subsample': 0.8}",-0.7115589596193409,-0.42457575521073004,-0.26529842230651224,-0.28723609620425594,-0.5944471041258674,-0.45662326749334137,0.1733850456587637,91,-0.0044609668592620255,-0.006324356641474136,-0.005692242201353844,-0.002700175723346147,-0.004856156123038388,-0.0048067795096949075,0.0012366801107014521
2.7357795238494873,0.11749981288909037,0.022192621231079103,0.009655054084288983,0.3,0.05,6,2000,1.0,"{'colsample_bytree': 0.3, 'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 2000, 'subsample': 1.0}",-0.7133407158070807,-0.4217467297352245,-0.3111064239846864,-0.28988861938142707,-0.6070361180583232,-0.46862372139334846,0.1661323490031304,162,-0.004451261171128004,-0.00627921958096757,-0.005648883925380052,-0.0026690932548831103,-0.00483598050512009,-0.004776887687495765,0.001230422733570574
0.3894761085510254,0.05984496924290997,0.005957555770874023,0.001134612815075278,0.3,0.1,3,300,0.6,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.6}",-0.6495656232074365,-0.32558093840593466,-0.34709090071529275,-0.3091927072873659,-0.6148698075387734,-0.4492599954309607,0.15026831512653138,53,-0.021289583962295175,-0.030427629274197503,-0.03058647304896498,-0.025661144086928874,-0.03134125416226719,-0.027861216906930747,0.003850995527118028
0.4265854835510254,0.10156081969921686,0.005394363403320312,0.0004792214768442757,0.3,0.1,3,300,0.8,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.8}",-0.7283841425491696,-0.3487089992146133,-0.3328048723223195,-0.324774138250011,-0.5617436675921668,-0.4592831639856561,0.16076664681729386,111,-0.020334002420019353,-0.02870567270970687,-0.028291339428176476,-0.025163942514109115,-0.025408442691192086,-0.025580679952640777,0.0029948026787168036
0.38556976318359376,0.08663333434376273,0.004854869842529297,0.00021194193540053212,0.3,0.1,3,300,1.0,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 300, 'subsample': 1.0}",-0.6274406686556295,-0.36542575876663,-0.31205022449725733,-0.2893558193643742,-0.6776795939163532,-0.4543904130400489,0.1644483538130499,81,-0.027077177046968406,-0.03333573923086508,-0.03437346623537017,-0.03055224392792624,-0.034147444876601235,-0.03189721426354623,0.0027679024438872343
0.9023691177368164,0.048224959420516814,0.009283065795898438,0.004224771250447171,0.3,0.1,3,800,0.6,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 800, 'subsample': 0.6}",-0.7061512777793479,-0.33382427544403864,-0.36717653544176587,-0.31472870479484993,-0.6050292098363923,-0.465382000659279,0.1594486449318959,144,-0.007209866723096764,-0.01043875917343269,-0.010035893852025668,-0.006606109522234088,-0.00899346230566108,-0.008656818315290058,0.0015158870141446174
0.8090241909027099,0.07275140803127807,0.0070879459381103516,0.0010630736299329358,0.3,0.1,3,800,0.8,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 800, 'subsample': 0.8}",-0.7661126282551534,-0.3641504887516399,-0.36487330088030057,-0.33334045319699407,-0.574618340894073,-0.48061904239563213,0.1667305845898259,220,-0.007013061963842067,-0.00985272812310563,-0.009319611837957271,-0.006023569496241364,-0.008092191109399058,-0.008060232506109079,0.0014173680221535759
0.8748456954956054,0.1594297333530441,0.006350994110107422,0.0005808292336452337,0.3,0.1,3,800,1.0,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 800, 'subsample': 1.0}",-0.6663923203348961,-0.3897125899569094,-0.34116601927405,-0.30801608219862137,-0.6794971704856992,-0.4769568364500352,0.16217279210057495,197,-0.007614770231200765,-0.009753491945128149,-0.00940433489231991,-0.0061244373656028995,-0.00897641146625964,-0.008374689180102273,0.0013389882079202122
2.192358922958374,0.1992422977565342,0.010444211959838866,0.0014127214852872752,0.3,0.1,3,2000,0.6,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 2000, 'subsample': 0.6}",-0.7006026667225307,-0.33692650198395047,-0.3783580732282215,-0.32807249575044306,-0.6592309652156745,-0.480638140580164,0.16411600348543784,221,-0.0050019217441445865,-0.007349798238521956,-0.006740163644678275,-0.0036058998835663903,-0.005528254717910525,-0.005645207645764347,0.0013183951316652
2.2218835830688475,0.202614155039529,0.01251530647277832,0.002955858424996323,0.3,0.1,3,2000,0.8,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 2000, 'subsample': 0.8}",-0.7718409857384205,-0.37640835608808254,-0.3609669841629792,-0.3474217113587197,-0.6242232378437874,-0.49617225503839785,0.17154642770542577,275,-0.0047939189304099135,-0.007009168725793357,-0.006435564755792376,-0.003236344676451798,-0.005264241938698243,-0.005347847805429138,0.0013202566392758876
2.2187696933746337,0.15972362776084656,0.010968732833862304,0.0027128408060624176,0.3,0.1,3,2000,1.0,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 2000, 'subsample': 1.0}",-0.6895670104045208,-0.40142701843957856,-0.3449808496846535,-0.3243001963490922,-0.6852335271610809,-0.4891017204077851,0.16387265738314183,258,-0.00460157312313778,-0.006405308863109975,-0.005769378687372426,-0.0027946394060584245,-0.004952511908208308,-0.004904682397577383,0.001228496950182533
0.5242620468139648,0.06507457979104081,0.005129575729370117,0.00042003448235795204,0.3,0.1,4,300,0.6,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 300, 'subsample': 0.6}",-0.6856204183122159,-0.37511764708991435,-0.303637456166085,-0.3137970434566873,-0.5743433490173716,-0.4505031828084548,0.1526810992833171,61,-0.009376899829686024,-0.013012637362998682,-0.012427366448701587,-0.009803512098692369,-0.012377726566632915,-0.011399628461342315,0.001500249149408061
0.4600654602050781,0.06588145316312363,0.007116270065307617,0.004276414893619631,0.3,0.1,4,300,0.8,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 300, 'subsample': 0.8}",-0.684584651784377,-0.38376936111516824,-0.2837048793896192,-0.28985616760843436,-0.6581521845474282,-0.46001344888900536,0.17637605093116943,114,-0.00850598248996426,-0.011666310551734602,-0.01095250848339945,-0.008253620479899903,-0.010582728295087036,-0.00999223006001705,0.0013641893871707683
0.4091747283935547,0.031025832398171298,0.00623927116394043,0.0018151726386856932,0.3,0.1,4,300,1.0,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 300, 'subsample': 1.0}",-0.6595628093960273,-0.3828336604149452,-0.3714667159083883,-0.2702535679743504,-0.6391428565828774,-0.4646519220553177,0.1559524099769742,140,-0.00960267920256276,-0.013616772678863784,-0.012579628873954444,-0.008653395685175275,-0.014106882098853581,-0.011711871707881969,0.002187267408770408
1.0476295471191406,0.030555343893214595,0.007919645309448243,0.001547622320714847,0.3,0.1,4,800,0.6,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 800, 'subsample': 0.6}",-0.698843062328179,-0.3819506028789264,-0.29966125782855013,-0.319298515519891,-0.5621101147323242,-0.45237271065757423,0.15412899442115197,72,-0.004920342334443524,-0.007124489395626728,-0.006475759661347749,-0.0034756298007540495,-0.005466875462114562,-0.005492619330857323,0.0012669629268195494
1.046569013595581,0.05425752342113978,0.007608652114868164,0.0016616315449199937,0.3,0.1,4,800,0.8,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 800, 'subsample': 0.8}",-0.7141612195733995,-0.397769234688972,-0.30577341399181207,-0.2933957103052575,-0.6613401149521573,-0.47448793870231964,0.17860669803364135,185,-0.004721351763622292,-0.006789945056491653,-0.006185212413652765,-0.003118451273519415,-0.005152004765349506,-0.005193393054527126,0.0012698506448779662
1.041152048110962,0.07302932331889965,0.006954479217529297,0.0005318152106061331,0.3,0.1,4,800,1.0,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 800, 'subsample': 1.0}",-0.6790834146030182,-0.3884971571236819,-0.3874143877105432,-0.2836122666532376,-0.651745167295845,-0.47807047867726526,0.1578765345853154,204,-0.004566104119636437,-0.006490336029622605,-0.005814293403767531,-0.002808884895687849,-0.005050978325169956,-0.004946119354776875,0.0012539146249997033
2.578771162033081,0.11523592024857918,0.011995315551757812,0.00041761737511984985,0.3,0.1,4,2000,0.6,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 2000, 'subsample': 0.6}",-0.6979869764763376,-0.36764944319547116,-0.29569500596904735,-0.3269025805463023,-0.6275058026824385,-0.46314796177391937,0.16606391905458454,134,-0.0045392502697616955,-0.006612751030998582,-0.005998030315146559,-0.0029322030500440566,-0.005101869922128752,-0.0050368209176159294,0.0012719043611266081
2.536844539642334,0.08558892861799218,0.01277623176574707,0.0008683301484156163,0.3,0.1,4,2000,0.8,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 2000, 'subsample': 0.8}",-0.7396686815909383,-0.4101019673075934,-0.3051784998561641,-0.29823208600870654,-0.70086871090369,-0.49080998913341845,0.19189288614936562,261,-0.00448721480333746,-0.006415494974913475,-0.005750717620372634,-0.002756980383526136,-0.004894973093257524,-0.0048610761750814465,0.0012470621582612424
1.9770904064178467,0.14244644416884594,0.010719490051269532,0.0011755865333832728,0.3,0.1,4,2000,1.0,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 2000, 'subsample': 1.0}",-0.6812151246965393,-0.38796230306280544,-0.38780406774771187,-0.286562378850651,-0.6536618141016045,-0.4794411376918625,0.1581350886461302,212,-0.00445189642656471,-0.006280977388825986,-0.005652604673439955,-0.002671183483439425,-0.004838964461178965,-0.004779125286689808,0.0012306586915437653
0.6133177280426025,0.07281478463115791,0.005729246139526367,0.000747612699514237,0.3,0.1,5,300,0.6,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 300, 'subsample': 0.6}",-0.7287477735018922,-0.3755244815569725,-0.34760492441186275,-0.2855496023045349,-0.6774247192822573,-0.4829703002115039,0.18279081396336472,236,-0.005800958507334426,-0.008466720833751813,-0.007532356148275825,-0.0047009535958027,-0.00675001670708989,-0.00665020115845093,0.0013121496440226426
0.6254754066467285,0.11772987356823766,0.006222677230834961,0.0010388201833210554,0.3,0.1,5,300,0.8,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 300, 'subsample': 0.8}",-0.7756257566821337,-0.3957495796074644,-0.2697176131524876,-0.3078144017230766,-0.6773727204558521,-0.48525601432420296,0.20355694346778488,242,-0.005169627121762627,-0.007481450136063452,-0.006800350788918419,-0.0037947237895000156,-0.005902109450304017,-0.005829652257309706,0.001284718565678533
0.5018638610839844,0.05931234008336055,0.005591869354248047,0.0004983388844778456,0.3,0.1,5,300,1.0,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 300, 'subsample': 1.0}",-0.7004856588651845,-0.4028718999882861,-0.3445290385422084,-0.29585523105192935,-0.5922496369654598,-0.4671982930826136,0.15401617408879661,154,-0.00539511897478994,-0.0075097075001067165,-0.006597785210657286,-0.0037577651675046093,-0.006512649692643624,-0.0059546053091404354,0.0012870562000355911
1.4573018550872803,0.11232585384015822,0.008339214324951171,0.00026214282259557855,0.3,0.1,5,800,0.6,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 800, 'subsample': 0.6}",-0.7344120997080499,-0.3949411772843792,-0.33955652611153203,-0.29381477513877635,-0.6397941525059575,-0.480503746149739,0.1742886855124518,218,-0.00453545399995183,-0.006540005550872574,-0.005929421099764115,-0.002876719273731407,-0.005045597781328395,-0.004985439541129665,0.0012617910943542923
1.5489303112030028,0.18031440200571625,0.009023523330688477,0.001067755679085906,0.3,0.1,5,800,0.8,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 800, 'subsample': 0.8}",-0.8017264884718173,-0.40501544253807586,-0.2806297909203183,-0.3135247708954874,-0.667287480254111,-0.493636794615962,0.20529972666274413,269,-0.00447429294206303,-0.006372334507594103,-0.005752330866424931,-0.0027391256794054857,-0.0048803032790081515,-0.00484367745489914,0.001243331649406532
1.1960855960845946,0.040217670371489246,0.008507776260375976,0.001255058068067848,0.3,0.1,5,800,1.0,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 800, 'subsample': 1.0}",-0.7062901539069406,-0.40625922111752427,-0.34554299298159724,-0.30129539033949393,-0.5927984502397655,-0.4704372417170643,0.1542240053443596,173,-0.004450730453004209,-0.006279436397210017,-0.005649527478258505,-0.002668580082217727,-0.004835907697475986,-0.004776836421633289,0.0012307701392224235
3.8174863338470457,0.5870094206849122,0.021395063400268553,0.005629316765309869,0.3,0.1,5,2000,0.6,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 2000, 'subsample': 0.6}",-0.7465024585891168,-0.40247220588654686,-0.3270520316803651,-0.29540617302722694,-0.714986657095836,-0.4972839052558184,0.19402429918559969,278,-0.004494140203491211,-0.006512940865291237,-0.005871665721191614,-0.0028769865147479524,-0.005041520466456604,-0.004959450754235724,0.001249429816046437
3.9385419845581056,0.5132497869778069,0.017412662506103516,0.0010965533536124574,0.3,0.1,5,2000,0.8,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 2000, 'subsample': 0.8}",-0.8288636940817562,-0.4162435723193851,-0.2806152373956309,-0.3189693310919888,-0.7133135955530199,-0.5116010860883562,0.21949852376122464,297,-0.004465823283753625,-0.006336711173189949,-0.005698914509755704,-0.002708563891356999,-0.004867311736077725,-0.0048154649188268004,0.0012376302073814581
2.237794303894043,0.19367464159274053,0.013765096664428711,0.00576792146590179,0.3,0.1,5,2000,1.0,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 2000, 'subsample': 1.0}",-0.7062901539069406,-0.40625922111752427,-0.34554299298159724,-0.30129539033949393,-0.5927984502397655,-0.4704372417170643,0.1542240053443596,173,-0.004450730453004209,-0.006279436397210017,-0.005649527478258505,-0.002668580082217727,-0.004835907697475986,-0.004776836421633289,0.0012307701392224235
0.9066640853881835,0.19126698040484283,0.00822744369506836,0.0033674376525807868,0.3,0.1,6,300,0.6,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 300, 'subsample': 0.6}",-0.7771847883270497,-0.3743231365161975,-0.33404842441775234,-0.28738523471396454,-0.5727480456288858,-0.46913792592077,0.1821543218325424,166,-0.004839307494873707,-0.007015565273986585,-0.006400135033565016,-0.003398783628613318,-0.005475457045101577,-0.00542584969522804,0.0012595171314614875
0.9671313762664795,0.25996661308392643,0.007748270034790039,0.001257820101773175,0.3,0.1,6,300,0.8,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 300, 'subsample': 0.8}",-0.7012624784015838,-0.36050092338969353,-0.2947689204157258,-0.2906678677488109,-0.6407393178507566,-0.4575879015613141,0.17704233410507475,97,-0.004585384506040658,-0.006540689960117139,-0.005893265254008303,-0.002933811947811473,-0.0050296452811783455,-0.004996559389831183,0.0012339778843858194
0.7161807537078857,0.1110789458794348,0.00834970474243164,0.0038234821773229927,0.3,0.1,6,300,1.0,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 300, 'subsample': 1.0}",-0.6945317017100182,-0.439770377083438,-0.34588358920005285,-0.3094280897352948,-0.6032698732683728,-0.4785767261994353,0.14826300612752977,206,-0.0045550935469240005,-0.006415147176013228,-0.005785352551350222,-0.002764077512263171,-0.005005658950165887,-0.004905065947343301,0.0012467301981418666
2.03597731590271,0.17471842998235101,0.014689016342163085,0.005374874332910603,0.3,0.1,6,800,0.6,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 800, 'subsample': 0.6}",-0.7777582374454616,-0.39548456681223565,-0.3269352982504194,-0.28586585039426143,-0.5554078609324833,-0.4682903627669723,0.17995580837980302,159,-0.004502106144385808,-0.0064542593513448885,-0.005843909986761713,-0.0028030287153869207,-0.005011155103528964,-0.004922891860281658,0.001254753486058807
2.2105062007904053,0.27049851103627515,0.013122034072875977,0.002645440814482481,0.3,0.1,6,800,0.8,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 800, 'subsample': 0.8}",-0.7183512674539936,-0.36702762626737806,-0.30799446427718025,-0.291703970746874,-0.6400026214209028,-0.46501599003326566,0.17837803618362968,142,-0.004457294804447918,-0.006323774623954094,-0.005705180129617669,-0.0027041578760438898,-0.0048540657013650835,-0.00480889462708573,0.0012372363363058391
1.2890960216522216,0.16325614564899613,0.011211585998535157,0.003239982556919591,0.3,0.1,6,800,1.0,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 800, 'subsample': 1.0}",-0.6971849832985938,-0.440240781090342,-0.346275775514628,-0.3097634845903209,-0.6036847292862839,-0.47942995075603373,0.14893558294086692,210,-0.004450238226336159,-0.006277230588917728,-0.005648932520651882,-0.002667499076247188,-0.004834965350240672,-0.0047757731524787255,0.0012305346805832824
5.14813380241394,0.5441092360165292,0.01892857551574707,0.0006525988260345505,0.3,0.1,6,2000,0.6,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 2000, 'subsample': 0.6}",-0.8285830944132412,-0.3991740247814311,-0.33310056647780556,-0.2874244722017285,-0.624652380189839,-0.49458690761280905,0.20325757608646738,272,-0.00448383781921009,-0.006482837462349351,-0.00586031811233425,-0.002868691416071129,-0.005028847197086136,-0.0049449064014101905,0.0012436647063188348
4.898822212219239,0.6618572425885747,0.023087406158447267,0.003174119538932349,0.3,0.1,6,2000,0.8,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 2000, 'subsample': 0.8}",-0.7472639881922511,-0.3809189352026004,-0.30784194258944253,-0.2988908674791494,-0.6673482532937117,-0.48045279735143104,0.1890948726352164,217,-0.004465260975866063,-0.0063309422718379445,-0.005692653019520348,-0.0027059278098247944,-0.004861910466828117,-0.004811338908775453,0.0012362032402921642
