mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_lambda_l1,param_lambda_l2,param_learning_rate,param_min_data_in_leaf,param_n_estimators,param_num_leaves,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.13327302932739257,0.012565050106914154,0.007630252838134765,0.0027206674083282063,0.0,1.0,0.01,10,50,15,"{'lambda_l1': 0.0, 'lambda_l2': 1.0, 'learning_rate': 0.01, 'min_data_in_leaf': 10, 'n_estimators': 50, 'num_leaves': 15}",-1.205261475315206,-0.5215038107036419,-0.4335269360602294,-1.0568775438613933,-1.31459614553093,-0.9063531822942801,0.3606493493784797,699,-0.5930275855081167,-0.7213874281839048,-0.7439197341636611,-0.6441645861225963,-0.6194207513848738,-0.6643840170726305,0.05847662806006779
0.19755091667175292,0.011597878223601293,0.00814523696899414,0.002278921658531252,0.0,1.0,0.01,10,50,31,"{'lambda_l1': 0.0, 'lambda_l2': 1.0, 'learning_rate': 0.01, 'min_data_in_leaf': 10, 'n_estimators': 50, 'num_leaves': 31}",-1.195502847071908,-0.5207840164548033,-0.43452579890503545,-1.0597337930830777,-1.3178591811303673,-0.9056811273290382,0.35993130749012503,697,-0.589082480130648,-0.7196853938881034,-0.7429496092126094,-0.6416072495827957,-0.6179795041758651,-0.6622608473980043,0.05924649646848833
0.19076800346374512,0.025842731034458125,0.007980632781982421,0.0017358460812160672,0.0,1.0,0.01,10,50,63,"{'lambda_l1': 0.0, 'lambda_l2': 1.0, 'learning_rate': 0.01, 'min_data_in_leaf': 10, 'n_estimators': 50, 'num_leaves': 63}",-1.195502847071908,-0.5207840164548033,-0.43452579890503545,-1.0597337930830777,-1.3178591811303673,-0.9056811273290382,0.35993130749012503,697,-0.589082480130648,-0.7196853938881034,-0.7429496092126094,-0.6416072495827957,-0.6179795041758651,-0.6622608473980043,0.05924649646848833
0.2095567226409912,0.009118000998361526,0.00850362777709961,0.0033170530721725548,0.0,1.0,0.01,10,100,15,"{'lambda_l1': 0.0, 'lambda_l2': 1.0, 'learning_rate': 0.01, 'min_data_in_leaf': 10, 'n_estimators': 100, 'num_leaves': 15}",-0.839179273519798,-0.3976745768985381,-0.3734112657204534,-0.8332251140099388,-0.9576556246480301,-0.6802291709593516,0.2447907908808042,615,-0.34117616805585543,-0.4082752471102167,-0.4309887959756115,-0.3786139489747055,-0.36508768527726937,-0.3848283690787317,0.03166818393607616
0.2874149799346924,0.02117547900145397,0.007431888580322265,0.0024551718665517443,0.0,1.0,0.01,10,100,31,"{'lambda_l1': 0.0, 'lambda_l2': 1.0, 'learning_rate': 0.01, 'min_data_in_leaf': 10, 'n_estimators': 100, 'num_leaves': 31}",-0.8275259786680627,-0.3970041121575687,-0.37479193330347343,-0.8387255370985803,-0.9667709808737301,-0.6809637084202831,0.2459387317293657,617,-0.3390058633950506,-0.40715632604203783,-0.42930892361012013,-0.3755127653699108,-0.36148866515705924,-0.38249450871483576,0.032190207055333965
0.2853572845458984,0.023794557907263366,0.006863880157470703,0.0013348665749516651,0.0,1.0,0.01,10,100,63,"{'lambda_l1': 0.0, 'lambda_l2': 1.0, 'learning_rate': 0.01, 'min_data_in_leaf': 10, 'n_estimators': 100, 'num_leaves': 63}",-0.8275259786680627,-0.3970041121575687,-0.37479193330347343,-0.8387255370985803,-0.9667709808737301,-0.6809637084202831,0.2459387317293657,617,-0.3390058633950506,-0.40715632604203783,-0.42930892361012013,-0.3755127653699108,-0.36148866515705924,-0.38249450871483576,0.032190207055333965
0.32686963081359866,0.0078460162920292,0.008102035522460938,0.0016267904447606232,0.0,1.0,0.01,10,200,15,"{'lambda_l1': 0.0, 'lambda_l2': 1.0, 'learning_rate': 0.01, 'min_data_in_leaf': 10, 'n_estimators': 200, 'num_leaves': 15}",-0.5882093772877989,-0.34559522762355543,-0.32422103063966146,-0.5733507651644865,-0.7248748324211423,-0.511250246627329,0.15351622637641898,430,-0.1648645373885983,-0.18030498496163533,-0.19076650136626797,-0.1690539872251419,-0.18280388239013462,-0.17755877866635564,0.00941245919070754
0.5264859676361084,0.014636501871652488,0.008344697952270507,0.002113011622424972,0.0,1.0,0.01,10,200,31,"{'lambda_l1': 0.0, 'lambda_l2': 1.0, 'learning_rate': 0.01, 'min_data_in_leaf': 10, 'n_estimators': 200, 'num_leaves': 31}",-0.5641403371902114,-0.34850784016914044,-0.32217422451198674,-0.560343312258239,-0.74578387506446,-0.5081899178388075,0.1564618283019672,409,-0.15822835712055838,-0.17797772756864622,-0.1891599050527201,-0.16388867683828728,-0.1767395430344816,-0.17319884192293872,0.010962886825381898
0.5009897708892822,0.01774106775554585,0.007186174392700195,0.0010528448374598999,0.0,1.0,0.01,10,200,63,"{'lambda_l1': 0.0, 'lambda_l2': 1.0, 'learning_rate': 0.01, 'min_data_in_leaf': 10, 'n_estimators': 200, 'num_leaves': 63}",-0.5641403371902114,-0.34850784016914044,-0.32217422451198674,-0.560343312258239,-0.74578387506446,-0.5081899178388075,0.1564618283019672,409,-0.15822835712055838,-0.17797772756864622,-0.1891599050527201,-0.16388867683828728,-0.1767395430344816,-0.17319884192293872,0.010962886825381898
0.1342378616333008,0.008297127052925167,0.007327938079833984,0.0016897545948365983,0.0,1.0,0.01,20,50,15,"{'lambda_l1': 0.0, 'lambda_l2': 1.0, 'learning_rate': 0.01, 'min_data_in_leaf': 20, 'n_estimators': 50, 'num_leaves': 15}",-1.2233628999427086,-0.5269292963538779,-0.4263667797026839,-1.0941361090319748,-1.1979725836127633,-0.8937535337288016,0.3447767799774604,686,-0.6511785029919358,-0.7923022086762562,-0.8137549532216414,-0.6975767803351771,-0.669666261089364,-0.7248957412628749,0.06583379637205186
0.13954081535339355,0.005214273539199511,0.007132482528686523,0.0027673056111237365,0.0,1.0,0.01,20,50,31,"{'lambda_l1': 0.0, 'lambda_l2': 1.0, 'learning_rate': 0.01, 'min_data_in_leaf': 20, 'n_estimators': 50, 'num_leaves': 31}",-1.2233628999427086,-0.5269292963538779,-0.4263667797026839,-1.0941361090319748,-1.1979725836127633,-0.8937535337288016,0.3447767799774604,686,-0.6511785029919358,-0.7923022086762562,-0.8137549532216414,-0.6975767803351771,-0.669666261089364,-0.7248957412628749,0.06583379637205186
0.13658409118652343,0.020893173801054498,0.007317733764648437,0.00197571608388471,0.0,1.0,0.01,20,50,63,"{'lambda_l1': 0.0, 'lambda_l2': 1.0, 'learning_rate': 0.01, 'min_data_in_leaf': 20, 'n_estimators': 50, 'num_leaves': 63}",-1.2233628999427086,-0.5269292963538779,-0.4263667797026839,-1.0941361090319748,-1.1979725836127633,-0.8937535337288016,0.3447767799774604,686,-0.6511785029919358,-0.7923022086762562,-0.8137549532216414,-0.6975767803351771,-0.669666261089364,-0.7248957412628749,0.06583379637205186
0.18265185356140137,0.00538541209153567,0.008005046844482422,0.002126810005456021,0.0,1.0,0.01,20,100,15,"{'lambda_l1': 0.0, 'lambda_l2': 1.0, 'learning_rate': 0.01, 'min_data_in_leaf': 20, 'n_estimators': 100, 'num_leaves': 15}",-0.8682758248173449,-0.4039921759285736,-0.34283374220288937,-0.8825393877287653,-0.8886558749955268,-0.6772594011346199,0.24893015642834038,604,-0.4231012640339793,-0.5008721315884327,-0.5135550467235492,-0.4490418415199312,-0.4490831758713755,-0.4671306919474536,0.03430806125130371
0.17850809097290038,0.004634921225058173,0.006341266632080078,0.0011457272965404478,0.0,1.0,0.01,20,100,31,"{'lambda_l1': 0.0, 'lambda_l2': 1.0, 'learning_rate': 0.01, 'min_data_in_leaf': 20, 'n_estimators': 100, 'num_leaves': 31}",-0.8682758248173449,-0.4039921759285736,-0.34283374220288937,-0.8825393877287653,-0.8886558749955268,-0.6772594011346199,0.24893015642834038,604,-0.4231012640339793,-0.5008721315884327,-0.5135550467235492,-0.4490418415199312,-0.4490831758713755,-0.4671306919474536,0.03430806125130371
0.18627490997314453,0.010354450973087737,0.007259798049926758,0.0008261807998974892,0.0,1.0,0.01,20,100,63,"{'lambda_l1': 0.0, 'lambda_l2': 1.0, 'learning_rate': 0.01, 'min_data_in_leaf': 20, 'n_estimators': 100, 'num_leaves': 63}",-0.8682758248173449,-0.4039921759285736,-0.34283374220288937,-0.8825393877287653,-0.8886558749955268,-0.6772594011346199,0.24893015642834038,604,-0.4231012640339793,-0.5008721315884327,-0.5135550467235492,-0.4490418415199312,-0.4490831758713755,-0.4671306919474536,0.03430806125130371
0.3280656814575195,0.012358821384342153,0.007806587219238281,0.001273626911634267,0.0,1.0,0.01,20,200,15,"{'lambda_l1': 0.0, 'lambda_l2': 1.0, 'learning_rate': 0.01, 'min_data_in_leaf': 20, 'n_estimators': 200, 'num_leaves': 15}",-0.6176015632938603,-0.3460940603117923,-0.29089140515526246,-0.6490947713180577,-0.6524513302438588,-0.5112266260645664,0.1587980123691406,427,-0.2385070517340296,-0.25955270739352865,-0.2679135079642019,-0.24710060403899234,-0.25864810152257045,-0.2543443945306646,0.010325339545673294
0.32423982620239256,0.008410530978066143,0.0072307586669921875,0.0016878461158212241,0.0,1.0,0.01,20,200,31,"{'lambda_l1': 0.0, 'lambda_l2': 1.0, 'learning_rate': 0.01, 'min_data_in_leaf': 20, 'n_estimators': 200, 'num_leaves': 31}",-0.6176015632938603,-0.3460940603117923,-0.29089140515526246,-0.6490947713180577,-0.6524513302438588,-0.5112266260645664,0.1587980123691406,427,-0.2385070517340296,-0.25955270739352865,-0.2679135079642019,-0.24710060403899234,-0.25864810152257045,-0.2543443945306646,0.010325339545673294
0.32097630500793456,0.006209323203885665,0.006964826583862304,0.0013330429916032225,0.0,1.0,0.01,20,200,63,"{'lambda_l1': 0.0, 'lambda_l2': 1.0, 'learning_rate': 0.01, 'min_data_in_leaf': 20, 'n_estimators': 200, 'num_leaves': 63}",-0.6176015632938603,-0.3460940603117923,-0.29089140515526246,-0.6490947713180577,-0.6524513302438588,-0.5112266260645664,0.1587980123691406,427,-0.2385070517340296,-0.25955270739352865,-0.2679135079642019,-0.24710060403899234,-0.25864810152257045,-0.2543443945306646,0.010325339545673294
0.13462324142456056,0.008082054517198841,0.0075130462646484375,0.003433615831431491,0.0,1.0,0.05,5,50,15,"{'lambda_l1': 0.0, 'lambda_l2': 1.0, 'learning_rate': 0.05, 'min_data_in_leaf': 5, 'n_estimators': 50, 'num_leaves': 15}",-0.5353444452943812,-0.34866241043063617,-0.28709083354691983,-0.6044075666990085,-0.8118663256448505,-0.5174743163231592,0.18767919191535157,459,-0.10223367960750109,-0.11130453013277104,-0.11608080728139697,-0.10617312882294438,-0.10932797793049115,-0.10902402475502093,0.004676059596997641
0.17647757530212402,0.010890265509402782,0.006778192520141601,0.001613662135165484,0.0,1.0,0.05,5,50,31,"{'lambda_l1': 0.0, 'lambda_l2': 1.0, 'learning_rate': 0.05, 'min_data_in_leaf': 5, 'n_estimators': 50, 'num_leaves': 31}",-0.5150342682644238,-0.3604876699569486,-0.3408139528714032,-0.6341077437683643,-0.9490782263873881,-0.5599043722497056,0.22214562266110166,554,-0.07162609524642201,-0.08715728260195846,-0.08877202688361706,-0.074592882051478,-0.07666670571804325,-0.07976299850030376,0.006904554401817059
0.21041736602783204,0.018948338498753537,0.007283926010131836,0.001794196715541688,0.0,1.0,0.05,5,50,63,"{'lambda_l1': 0.0, 'lambda_l2': 1.0, 'learning_rate': 0.05, 'min_data_in_leaf': 5, 'n_estimators': 50, 'num_leaves': 63}",-0.5164941643619,-0.3563936501067963,-0.3433512278495069,-0.6282755666102976,-0.9695553866129443,-0.562813999108289,0.22919099837055013,555,-0.07156560191415438,-0.08638317194954165,-0.08942085255845775,-0.07429902768398072,-0.07757802800693264,-0.07984933642261344,0.006912162530664303
0.2466221809387207,0.01376548997707442,0.009587955474853516,0.0046188990797416275,0.0,1.0,0.05,5,100,15,"{'lambda_l1': 0.0, 'lambda_l2': 1.0, 'learning_rate': 0.05, 'min_data_in_leaf': 5, 'n_estimators': 100, 'num_leaves': 15}",-0.48707838706148676,-0.3677588047752101,-0.2885322784541035,-0.5380449099818077,-0.7853805908369772,-0.4933589942219171,0.17031869014555623,354,-0.04441406486028005,-0.04906459902574558,-0.050277291506685355,-0.0435956079191573,-0.04646434101249607,-0.046763180864872876,0.002580180954155208
0.345488452911377,0.021706134565522534,0.007498741149902344,0.0013752026299927644,0.0,1.0,0.05,5,100,31,"{'lambda_l1': 0.0, 'lambda_l2': 1.0, 'learning_rate': 0.05, 'min_data_in_leaf': 5, 'n_estimators': 100, 'num_leaves': 31}",-0.5039595635654985,-0.3677266367692305,-0.35301617777110206,-0.5416636553680588,-0.8427532836875227,-0.5218238634322825,0.1766071535032926,474,-0.02282240402580421,-0.026196629774390315,-0.02670570585479917,-0.020773887258154516,-0.023703747301182576,-0.024040474842866158,0.0021918091539640887
0.43740129470825195,0.026255662115321113,0.006704950332641601,0.00031143576356994603,0.0,1.0,0.05,5,100,63,"{'lambda_l1': 0.0, 'lambda_l2': 1.0, 'learning_rate': 0.05, 'min_data_in_leaf': 5, 'n_estimators': 100, 'num_leaves': 63}",-0.5041779128182002,-0.3709463158067403,-0.35141973080458466,-0.5516044900582633,-0.8882607906552658,-0.5332818480286108,0.19319392468034802,520,-0.021731218623343082,-0.024044710384585565,-0.025916506737710152,-0.019435105766104424,-0.021845856374367298,-0.022594679577222103,0.0022102639074267722
0.40123209953308103,0.02362012493876279,0.009333086013793946,0.0033656088480507797,0.0,1.0,0.05,5,200,15,"{'lambda_l1': 0.0, 'lambda_l2': 1.0, 'learning_rate': 0.05, 'min_data_in_leaf': 5, 'n_estimators': 200, 'num_leaves': 15}",-0.47196206547841296,-0.36448197021520645,-0.3031855642666195,-0.528710431817117,-0.7867642908508284,-0.4910208645256368,0.1676556633788474,346,-0.01798539970109888,-0.020791223734731277,-0.021971968990530402,-0.016090954959965906,-0.020166816857121374,-0.019401272848689567,0.0021018754027107107
0.6258509635925293,0.024616661969228973,0.010070276260375977,0.004578721137544888,0.0,1.0,0.05,5,200,31,"{'lambda_l1': 0.0, 'lambda_l2': 1.0, 'learning_rate': 0.05, 'min_data_in_leaf': 5, 'n_estimators': 200, 'num_leaves': 31}",-0.48933265921702285,-0.37502464303025984,-0.37293859004749375,-0.5309531130393471,-0.8432027685356674,-0.5222903547739581,0.17212737717506876,478,-0.007930289871341308,-0.008886121263109474,-0.009708694080825633,-0.0045190331814926555,-0.007967370141412676,-0.00780230170763635,0.001768189892631668
0.7828521728515625,0.029008222899517145,0.009905290603637696,0.001715846555182092,0.0,1.0,0.05,5,200,63,"{'lambda_l1': 0.0, 'lambda_l2': 1.0, 'learning_rate': 0.05, 'min_data_in_leaf': 5, 'n_estimators': 200, 'num_leaves': 63}",-0.4955025128944397,-0.37634881631923817,-0.3681261873007222,-0.5443903677538922,-0.8780790277151375,-0.532489382396686,0.18565397986389703,516,-0.007453055251102819,-0.008189966964551912,-0.009054402917597404,-0.0037130548792782595,-0.007467269498611515,-0.007175549902228381,0.0018281199060902213
0.1294769287109375,0.008604694664470449,0.011120128631591796,0.004028851228464589,0.0,1.0,0.05,10,50,15,"{'lambda_l1': 0.0, 'lambda_l2': 1.0, 'learning_rate': 0.05, 'min_data_in_leaf': 10, 'n_estimators': 50, 'num_leaves': 15}",-0.537422950831633,-0.349178025598615,-0.3160197744268761,-0.49936343839212416,-0.7163434308838291,-0.4836655240266155,0.14385220080614533,314,-0.12644164198527855,-0.13739402246345783,-0.141721754851921,-0.12941115906155923,-0.14216148750145632,-0.1354260131727346,0.00641519187405959
0.16408920288085938,0.006945188540452053,0.006789779663085938,0.0012658240449132574,0.0,1.0,0.05,10,50,31,"{'lambda_l1': 0.0, 'lambda_l2': 1.0, 'learning_rate': 0.05, 'min_data_in_leaf': 10, 'n_estimators': 50, 'num_leaves': 31}",-0.5061938778341974,-0.3504135283918217,-0.32187320589745383,-0.5193881356902146,-0.6982966487491717,-0.47923307931257186,0.13541400749151847,288,-0.11922673423241978,-0.13343938051807777,-0.13674104080895386,-0.12300603422353386,-0.13426103528518665,-0.12933484501363438,0.006902087337024651
0.18023581504821778,0.01303346442321153,0.006635856628417969,0.0015242575390843193,0.0,1.0,0.05,10,50,63,"{'lambda_l1': 0.0, 'lambda_l2': 1.0, 'learning_rate': 0.05, 'min_data_in_leaf': 10, 'n_estimators': 50, 'num_leaves': 63}",-0.5061938778341974,-0.3504135283918217,-0.32187320589745383,-0.5193881356902146,-0.6982966487491717,-0.47923307931257186,0.13541400749151847,288,-0.11922673423241978,-0.13343938051807777,-0.13674104080895386,-0.12300603422353386,-0.13426103528518665,-0.12933484501363438,0.006902087337024651
0.20269317626953126,0.014876532365237971,0.007799100875854492,0.0014764682110672796,0.0,1.0,0.05,10,100,15,"{'lambda_l1': 0.0, 'lambda_l2': 1.0, 'learning_rate': 0.05, 'min_data_in_leaf': 10, 'n_estimators': 100, 'num_leaves': 15}",-0.4705033289934094,-0.3647157471504688,-0.3347437597952779,-0.43077980553816814,-0.7029362921246612,-0.4607357867203971,0.1301903908561893,204,-0.056108681868467576,-0.06156268991446125,-0.06478180298287387,-0.05684658316614142,-0.06925370815154895,-0.06171069321669861,0.004927327718152838
0.263399600982666,0.01246604415806254,0.007132768630981445,0.0014883908622101121,0.0,1.0,0.05,10,100,31,"{'lambda_l1': 0.0, 'lambda_l2': 1.0, 'learning_rate': 0.05, 'min_data_in_leaf': 10, 'n_estimators': 100, 'num_leaves': 31}",-0.4557039223816687,-0.35148872965300876,-0.33697061821561575,-0.45003939653613845,-0.710186870838115,-0.4608779075249093,0.1338792076541304,205,-0.049995298079973695,-0.054984801569262956,-0.05711305306933826,-0.04983664637475585,-0.05995869544703981,-0.05437769890807411,0.003970512650155045
0.28863887786865233,0.01973494365825433,0.007213783264160156,0.002370623233330647,0.0,1.0,0.05,10,100,63,"{'lambda_l1': 0.0, 'lambda_l2': 1.0, 'learning_rate': 0.05, 'min_data_in_leaf': 10, 'n_estimators': 100, 'num_leaves': 63}",-0.4557039223816687,-0.35148872965300876,-0.33697061821561575,-0.45003939653613845,-0.710186870838115,-0.4608779075249093,0.1338792076541304,205,-0.049995298079973695,-0.054984801569262956,-0.05711305306933826,-0.04983664637475585,-0.05995869544703981,-0.05437769890807411,0.003970512650155045
0.3512713432312012,0.006516671823375089,0.00845475196838379,0.002199527907451278,0.0,1.0,0.05,10,200,15,"{'lambda_l1': 0.0, 'lambda_l2': 1.0, 'learning_rate': 0.05, 'min_data_in_leaf': 10, 'n_estimators': 200, 'num_leaves': 15}",-0.4385930311959414,-0.36810500304659943,-0.35440326433449226,-0.41669986240133766,-0.6993800704419437,-0.45543624628406293,0.1257992052141896,152,-0.024744210994259327,-0.027516266489649433,-0.029308654055363696,-0.023301763487011247,-0.03149578073673521,-0.02727333515260378,0.0029732284098151827
0.49849743843078614,0.023713153272201828,0.00864553451538086,0.0009759054986736687,0.0,1.0,0.05,10,200,31,"{'lambda_l1': 0.0, 'lambda_l2': 1.0, 'learning_rate': 0.05, 'min_data_in_leaf': 10, 'n_estimators': 200, 'num_leaves': 31}",-0.419115004331429,-0.3533621178084167,-0.35852297664709837,-0.4278497138902686,-0.6827989353767615,-0.4483297496107948,0.12110560667360751,114,-0.020085657758045244,-0.02325068623407995,-0.023935776283343195,-0.018803710732573066,-0.02511785525558616,-0.022238737252725523,0.0023928418748953573
0.495341157913208,0.012792309048418018,0.008141088485717773,0.0014821457631801712,0.0,1.0,0.05,10,200,63,"{'lambda_l1': 0.0, 'lambda_l2': 1.0, 'learning_rate': 0.05, 'min_data_in_leaf': 10, 'n_estimators': 200, 'num_leaves': 63}",-0.419115004331429,-0.3533621178084167,-0.35852297664709837,-0.4278497138902686,-0.6827989353767615,-0.4483297496107948,0.12110560667360751,114,-0.020085657758045244,-0.02325068623407995,-0.023935776283343195,-0.018803710732573066,-0.02511785525558616,-0.022238737252725523,0.0023928418748953573
0.11739597320556641,0.0056497951690111245,0.006229829788208008,0.00048523258018560696,0.0,1.0,0.05,20,50,15,"{'lambda_l1': 0.0, 'lambda_l2': 1.0, 'learning_rate': 0.05, 'min_data_in_leaf': 20, 'n_estimators': 50, 'num_leaves': 15}",-0.5486696645861591,-0.3599094768093886,-0.2927969899644216,-0.592698841941946,-0.6479464514235356,-0.48840428494509014,0.1376489034134116,338,-0.1965542756452372,-0.20703398534221237,-0.2120604370442256,-0.20250414796680388,-0.2124429588678756,-0.20611916097327093,0.006011346524107141
0.12310395240783692,0.008715093995414083,0.005576705932617188,0.0005939818406823277,0.0,1.0,0.05,20,50,31,"{'lambda_l1': 0.0, 'lambda_l2': 1.0, 'learning_rate': 0.05, 'min_data_in_leaf': 20, 'n_estimators': 50, 'num_leaves': 31}",-0.5486696645861591,-0.3599094768093886,-0.2927969899644216,-0.592698841941946,-0.6479464514235356,-0.48840428494509014,0.1376489034134116,338,-0.1965542756452372,-0.20703398534221237,-0.2120604370442256,-0.20250414796680388,-0.2124429588678756,-0.20611916097327093,0.006011346524107141
0.11970186233520508,0.008951973681140993,0.0067328929901123045,0.0016218035974389338,0.0,1.0,0.05,20,50,63,"{'lambda_l1': 0.0, 'lambda_l2': 1.0, 'learning_rate': 0.05, 'min_data_in_leaf': 20, 'n_estimators': 50, 'num_leaves': 63}",-0.5486696645861591,-0.3599094768093886,-0.2927969899644216,-0.592698841941946,-0.6479464514235356,-0.48840428494509014,0.1376489034134116,338,-0.1965542756452372,-0.20703398534221237,-0.2120604370442256,-0.20250414796680388,-0.2124429588678756,-0.20611916097327093,0.006011346524107141
0.1855036735534668,0.009647685138562593,0.007016277313232422,0.0010956449638623274,0.0,1.0,0.05,20,100,15,"{'lambda_l1': 0.0, 'lambda_l2': 1.0, 'learning_rate': 0.05, 'min_data_in_leaf': 20, 'n_estimators': 100, 'num_leaves': 15}",-0.4372606740883113,-0.37863430983299523,-0.315046661015172,-0.5057318981846454,-0.658772922683379,-0.4590892931609005,0.11810745728450077,180,-0.10875768000959657,-0.11744635831101888,-0.11722208059510303,-0.11359045843714755,-0.1202424867950388,-0.11545181282958097,0.003958248882228346
0.1826782703399658,0.0133912030181667,0.00701751708984375,0.0010444750068610363,0.0,1.0,0.05,20,100,31,"{'lambda_l1': 0.0, 'lambda_l2': 1.0, 'learning_rate': 0.05, 'min_data_in_leaf': 20, 'n_estimators': 100, 'num_leaves': 31}",-0.4372606740883113,-0.37863430983299523,-0.315046661015172,-0.5057318981846454,-0.658772922683379,-0.4590892931609005,0.11810745728450077,180,-0.10875768000959657,-0.11744635831101888,-0.11722208059510303,-0.11359045843714755,-0.1202424867950388,-0.11545181282958097,0.003958248882228346
0.19673094749450684,0.008906885175373669,0.007380390167236328,0.0009711903557962315,0.0,1.0,0.05,20,100,63,"{'lambda_l1': 0.0, 'lambda_l2': 1.0, 'learning_rate': 0.05, 'min_data_in_leaf': 20, 'n_estimators': 100, 'num_leaves': 63}",-0.4372606740883113,-0.37863430983299523,-0.315046661015172,-0.5057318981846454,-0.658772922683379,-0.4590892931609005,0.11810745728450077,180,-0.10875768000959657,-0.11744635831101888,-0.11722208059510303,-0.11359045843714755,-0.1202424867950388,-0.11545181282958097,0.003958248882228346
0.31087307929992675,0.004934400117415807,0.00782618522644043,0.0009394986721800351,0.0,1.0,0.05,20,200,15,"{'lambda_l1': 0.0, 'lambda_l2': 1.0, 'learning_rate': 0.05, 'min_data_in_leaf': 20, 'n_estimators': 200, 'num_leaves': 15}",-0.39939091532275917,-0.3907224545643529,-0.33243552588669073,-0.45511413859758304,-0.5981314307565104,-0.4351588930255792,0.090293183938454,61,-0.0577988639770906,-0.06574455562168739,-0.06473495549160825,-0.06039992465847237,-0.06645054728792935,-0.0630257694073576,0.003354335108580599
0.3186439037322998,0.008818919716178715,0.007798099517822265,0.0024779069029217744,0.0,1.0,0.05,20,200,31,"{'lambda_l1': 0.0, 'lambda_l2': 1.0, 'learning_rate': 0.05, 'min_data_in_leaf': 20, 'n_estimators': 200, 'num_leaves': 31}",-0.39939091532275917,-0.3907224545643529,-0.33243552588669073,-0.45511413859758304,-0.5981314307565104,-0.4351588930255792,0.090293183938454,61,-0.0577988639770906,-0.06574455562168739,-0.06473495549160825,-0.06039992465847237,-0.06645054728792935,-0.0630257694073576,0.003354335108580599
0.3307937145233154,0.016892529429834074,0.010680198669433594,0.004253933095359488,0.0,1.0,0.05,20,200,63,"{'lambda_l1': 0.0, 'lambda_l2': 1.0, 'learning_rate': 0.05, 'min_data_in_leaf': 20, 'n_estimators': 200, 'num_leaves': 63}",-0.39939091532275917,-0.3907224545643529,-0.33243552588669073,-0.45511413859758304,-0.5981314307565104,-0.4351588930255792,0.090293183938454,61,-0.0577988639770906,-0.06574455562168739,-0.06473495549160825,-0.06039992465847237,-0.06645054728792935,-0.0630257694073576,0.003354335108580599
0.13118300437927247,0.00928357924209666,0.007148218154907226,0.0021867122923912544,0.0,1.0,0.1,5,50,15,"{'lambda_l1': 0.0, 'lambda_l2': 1.0, 'learning_rate': 0.1, 'min_data_in_leaf': 5, 'n_estimators': 50, 'num_leaves': 15}",-0.5412089766007748,-0.37330145902080036,-0.30343615955640413,-0.5428292901191314,-0.8338285352263975,-0.5189208841047017,0.18323421250174307,464,-0.044784721280086565,-0.04800436569908588,-0.05025681236148223,-0.045020022506690884,-0.04703502376068142,-0.047020189121605396,0.002022005764431545
0.19758906364440917,0.01813214778776692,0.00695505142211914,0.00207437007659868,0.0,1.0,0.1,5,50,31,"{'lambda_l1': 0.0, 'lambda_l2': 1.0, 'learning_rate': 0.1, 'min_data_in_leaf': 5, 'n_estimators': 50, 'num_leaves': 31}",-0.49496826716914644,-0.37385563322562737,-0.3655340337309567,-0.5352853491898196,-0.8003335186352245,-0.5139953603901549,0.15778766961322843,443,-0.022193925002758522,-0.025359836529569857,-0.02620085075861896,-0.021272226996045477,-0.02259933369861601,-0.023525234597121764,0.0019094715004216308
0.24772253036499023,0.017374895883768927,0.014003992080688477,0.00808525780766137,0.0,1.0,0.1,5,50,63,"{'lambda_l1': 0.0, 'lambda_l2': 1.0, 'learning_rate': 0.1, 'min_data_in_leaf': 5, 'n_estimators': 50, 'num_leaves': 63}",-0.5081246764402925,-0.3659654655744739,-0.3760864468281197,-0.5627785473877808,-0.81262758595589,-0.5251165444373114,0.16242461939987882,490,-0.02127654677194527,-0.023155589452116373,-0.025623545811585706,-0.019145784769137458,-0.021886344500129017,-0.022217562260982766,0.0021406378149236138
0.23408112525939942,0.013133397348256793,0.006238460540771484,0.00017243416671551418,0.0,1.0,0.1,5,100,15,"{'lambda_l1': 0.0, 'lambda_l2': 1.0, 'learning_rate': 0.1, 'min_data_in_leaf': 5, 'n_estimators': 100, 'num_leaves': 15}",-0.5145746211105202,-0.3731938062503647,-0.3237256453503036,-0.5262975564123008,-0.8256165986180164,-0.5126816455483011,0.17508768578098977,434,-0.018060645572648536,-0.01971469150050575,-0.021408188783387776,-0.016497695025120537,-0.019678778341902792,-0.019071999844713076,0.0016666669873771384
0.3426351070404053,0.020749729635612908,0.006763458251953125,0.00038741981785899164,0.0,1.0,0.1,5,100,31,"{'lambda_l1': 0.0, 'lambda_l2': 1.0, 'learning_rate': 0.1, 'min_data_in_leaf': 5, 'n_estimators': 100, 'num_leaves': 31}",-0.4868752902741053,-0.3864654781705011,-0.3910762846292882,-0.5346349971543051,-0.8057019319935702,-0.5209507964443539,0.15322225446508622,472,-0.007817822336647486,-0.008590858628346779,-0.009966097509587145,-0.004589826343533421,-0.007781353380279898,-0.007749191639678946,0.0017669413448363348
