smiles,molecule_chembl_id,pIC50,n_stereocenters,undefined_stereo
COc1ccc(OC(F)(F)F)c(-c2ncc3c(N4CC5CCC(C4)N5)nc(OC[C@@]45CCCN4C[C@H](F)C5)nc3c2F)c1,CHEMBL6026808,5.568636235841012,4,True
COc1cccc(C2CN(C(=O)c3csc4c(=O)[nH]c(-c5ccccn5)nc34)CCN2)c1,CHEMBL6048725,4.688246138944246,1,True
COc1ccccc1-c1ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc2c1F,CHEMBL5808884,5.872571222148402,2,True
COc1ccccc1C1CN(C(=O)c2csc3c(=O)[nH]c(-c4ccccn4)nc23)CCO1,CHEMBL5741814,4.688246138944246,1,True
COc1cccnc1CCOc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cc(O)cc4ccccc34)c(F)c2n1,CHEMBL5999795,5.287266140930049,2,True
COc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cc(O)cc4ccccc34)c(F)c2n1,CHEMBL5875276,6.061980902523789,2,True
CS(=O)(=O)c1cccc(C(=O)N2CCCc3c2[nH]c(-c2ccccn2)nc3=O)c1,CHEMBL5756840,5.1249387366083,0,False
CSc1cccc2cc(O)cc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OCC56CCCN5C[C@H](F)C6)nc4c3F)c12,CHEMBL5889261,8.566856330457902,4,True
CSc1ccccc1-c1ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc2c1F,CHEMBL5835902,6.694648630553376,2,True
C[C@@H]1C[C@H]1c1c(Cl)cc(O)cc1-c1ncc2c(N3CC4CCC(C3)N4)nc(OC[C@@]34CCCN3C[C@H](F)C4)nc2c1F,CHEMBL5897986,8.431639716421797,6,True
C[C@@H]1C[C@H]1c1ccccc1-c1ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc2c1F,CHEMBL6001924,6.229147988357855,4,True
C[C@H](CN(C)C)Oc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cc(O)cc4ccccc34)c(F)c2n1,CHEMBL5870307,6.176525770829699,3,True
C[C@H](N)COc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cccc4cccc(Cl)c34)c(F)c2n1,CHEMBL6004770,6.458420756053419,3,True
C[C@H]1C[C@@H]1c1ccccc1-c1ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc2c1F,CHEMBL5985025,6.661543506395395,4,True
C[C@H]1C[C@H]1c1ccccc1-c1ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc2c1F,CHEMBL5888364,6.0678403279984705,4,True
Cc1c(CCOc2nc(N3CC4CCC(C3)N4)c3cnc(-c4cc(O)cc5ccccc45)c(F)c3n2)[nH]c2ccccc12,CHEMBL6009459,5.698276242592698,2,True
Cc1c(F)cccc1-c1ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc2c1F,CHEMBL5768450,6.207608310501746,2,True
Cc1cc(-c2ncc3c(N4CC5CCC(C4)N5)nc(OCC45CCCN4CCC5)nc3c2F)c2c(Cl)cccc2c1,CHEMBL5938991,7.195179321278838,2,True
Cc1cc(-c2ncc3c(N4CC5CCC(C4)N5)nc(OC[C@@]45CCCN4C[C@H](F)C5)nc3c2F)c2c[nH]nc2c1,CHEMBL5934017,6.1791420105603,4,True
Cc1cc(N)nc(-c2c(Cl)cc3c(N4CC5CCC(C4)N5)nc(OCC45CCCN4CCC5)nc3c2F)c1C(F)(F)F,CHEMBL5410069,8.67778070526608,2,True
Cc1cc(N)nc(-c2c(Cl)cc3c(N4CC5CCC(C4)N5)nc(OC[C@@H]4CCCN4C)nc3c2F)c1C(F)(F)F,CHEMBL5418527,8.455931955649724,3,True
Cc1cc(N)nc(-c2c(Cl)cc3c(N4CC5CCC(C4)N5)nc(OC[C@@]45CCCN4C[C@H](F)C5)nc3c2F)c1C(F)(F)F,CHEMBL5410609,8.67778070526608,4,True
Cc1cc(N)nc(-c2c(Cl)cc3c(N4CCNC[C@@H]4C)nc(OC[C@@H]4CCCN4C)nc3c2F)c1C(F)(F)F,CHEMBL5424715,7.114073660198569,2,False
Cc1cc2sc(N)nc2c(-c2ncc3c(N4CC5CCC(C4)N5)nc(OCC45CCCN4CCC5)nc3c2F)c1C,CHEMBL5772356,6.015022873584506,2,True
Cc1cc2sc(N)nc2c(-c2ncc3c(N4CC5CCC(C4)N5)nc(OC[C@@]45CCCN4C[C@H](F)C5)nc3c2F)c1C,CHEMBL5891155,6.323306390375134,4,True
Cc1ccc(O)cc1-c1ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc2c1F,CHEMBL5985734,7.87942606879415,2,True
Cc1ccc2[nH]ncc2c1-c1ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc2c1F,CHEMBL5810384,6.785156151952302,2,True
Cc1ccc2[nH]ncc2c1-c1ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3C[C@H](F)C4)nc2c1F,CHEMBL5952349,5.954313562954242,4,True
Cc1ccc2[nH]ncc2c1-c1ncc2c(N3CC4CCC(C3)N4)nc(OCCc3nccn3C)nc2c1F,CHEMBL5785200,5.153601026965325,2,True
Cc1ccc2c(-c3ncc4c(N5CC6CCC(C5)N6)nc(OC[C@@H]5CCCN5C)nc4c3F)cccc2c1,CHEMBL5927937,5.309183942019084,3,True
Cc1ccc2cccc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OC[C@@H]5CCCN5C)nc4c3F)c2c1,CHEMBL5911561,6.212539525481585,3,True
Cc1ccc2sc(N)nc2c1-c1ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc2c1F,CHEMBL6040613,6.844663962534938,2,True
Cc1cccc(-c2ncc3c(N4CC5CCC(C4)N5)nc(OCC45CCCN4CCC5)nc3c2F)c1C(C)C,CHEMBL5824370,6.476611405716882,2,True
Cc1cccc(CCOc2nc(N3CC4CCC(C3)N4)c3cnc(-c4cc(O)cc5ccccc45)c(F)c3n2)n1,CHEMBL6020931,5.623709060233063,2,True
Cc1cccc(O)c1-c1ncc2c(N3CC4CCC(C3)N4)nc(OC[C@@]34CCCN3C[C@H](F)C4)nc2c1F,CHEMBL5999616,6.379863945026242,4,True
Cc1cccc(OCC(=O)Nc2n[nH]c(-c3ccccn3)n2)c1,CHEMBL5866398,5.1249387366083,0,False
Cc1cccc2cc(O)cc(N3CCc4c(nc(OCC5(CN6CCOCC6)CC5)nc4N4CC5CCC(C4)N5)C3)c12,CHEMBL4857517,8.494850021680094,2,True
Cc1cccc2cccc(-c3cc4nc(OC[C@@H]5CCCN5C)nc(N5CC6CCC(C5)N6)c4cn3)c12,CHEMBL5910304,5.842241113953136,3,True
Cc1cccc2cccc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OCCc5cccnc5)nc4c3F)c12,CHEMBL6036025,5.09248115389337,2,True
Cc1cccc2cccc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OCCc5nccn5C)nc4c3F)c12,CHEMBL6024631,5.709965388637482,2,True
Cc1cccc2cccc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OC[C@@H]5CCCN5C)nc4c3F)c12,CHEMBL5990291,6.585026652029182,3,True
Cc1ccccc1-c1ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc2c1F,CHEMBL5965852,5.928486194904911,2,True
Cc1cccnc1CCOc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cc(O)cc4ccccc34)c(F)c2n1,CHEMBL6019240,5.650566598146801,2,True
Cc1nccn1CCOc1nc(N2C[C@H]3C[C@@H](O)[C@@H](C2)N3)c2cnc(-c3cccc4cccc(Cl)c34)c(F)c2n1,CHEMBL5814841,5.718967108939831,3,False
Clc1cccc2cccc(-c3ccc4c(N5CC6CCC(C5)N6)nc(OCCCN5C[C@@H]6C[C@H]5CO6)nc4c3)c12,CHEMBL5822939,6.430626090384954,4,True
Cn1cc(CCOc2nc(N3CC4CCC(C3)N4)c3cnc(-c4cccc5cccc(Cl)c45)c(F)c3n2)cn1,CHEMBL5919294,5.640923773940737,2,True
Cn1ccc(CCOc2nc(N3CC4CCC(C3)N4)c3cnc(-c4cccc5cccc(Cl)c45)c(F)c3n2)n1,CHEMBL5874325,5.300856312605516,2,True
Cn1ccc(COc2nc(N3CC4CCC(C3)N4)c3cnc(-c4cc(O)cc5ccccc45)c(F)c3n2)n1,CHEMBL5944472,5.817585347565446,2,True
Cn1ccc2cccc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OCC56CCCN5CCC6)nc4c3F)c21,CHEMBL5871976,6.447331783887806,2,True
Cn1ccnc1CCOc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cccc4ccc(F)cc34)c(F)c2n1,CHEMBL5975193,6.1438755557577,2,True
Cn1ccnc1CCOc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cccc4cccc(Cl)c34)c(F)c2n1,CHEMBL5842562,5.652902800492677,2,True
Cn1ccnc1CCOc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cccc4ccccc34)c(F)c2n1,CHEMBL5774538,5.437469231137738,2,True
Cn1ccnc1COc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cc(O)cc4ccccc34)c(F)c2n1,CHEMBL5903362,5.775725985705742,2,True
Cn1cnc(COc2nc(N3CC4CCC(C3)N4)c3cnc(-c4cc(O)cc5ccccc45)c(F)c3n2)c1,CHEMBL5896634,6.085656842880559,2,True
Cn1cnc(Cn2ccc3ccc(CNCc4[nH]c5ccccc5c4[C@H]4NC(=O)c5ccc(O)cc54)cc32)c1,CHEMBL4750445,6.346787486224656,1,False
Cn1cnc2ccc(Oc3nc(N4CC5CCC(C4)N5)c4cnc(-c5cccc6cccc(Cl)c56)c(F)c4n3)cc21,CHEMBL5876426,5.285670240254767,2,True
Cn1cncc1CCNc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cc(O)cc4ccccc34)c(F)c2n1,CHEMBL5949842,6.55129368009492,2,True
Cn1cncc1CCOc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cc(O)cc4ccccc34)c(F)c2n1,CHEMBL5787315,7.2403321553103694,2,True
Cn1cncc1COc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cc(O)cc4ccccc34)c(F)c2n1,CHEMBL5904363,6.251037138743838,2,True
Cn1cnnc1CCOc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cccc4cccc(Cl)c34)c(F)c2n1,CHEMBL6010058,5.184820869860582,2,True
Cn1nccc1CCOc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cccc4cccc(Cl)c34)c(F)c2n1,CHEMBL5951742,5.769040444251431,2,True
Cn1nccc1COc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cc(O)cc4ccccc34)c(F)c2n1,CHEMBL5773558,5.613682871544173,2,True
FCCCc1cccc2cccc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OCC56CCCN5CCC6)nc4c3F)c12,CHEMBL5796080,7.116232841578702,2,True
Fc1c(-c2c(Cl)ccc3ccccc23)ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc12,CHEMBL5805430,6.251037138743838,2,True
Fc1c(-c2cccc(C(F)(F)F)c2C(F)(F)F)ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc12,CHEMBL5781677,7.000434511774017,2,True
Fc1c(-c2cccc(Cl)c2C(F)(F)F)ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc12,CHEMBL6027140,7.037039851678104,2,True
Fc1c(-c2cccc(Cl)c2OC(F)(F)F)ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc12,CHEMBL5791839,5.843753809602656,2,True
Fc1c(-c2cccc3c2C(C2CC2)CC3)ncc2c(N3CC4CCC(C3)N4)nc(OC[C@@]34CCCN3C[C@H](F)C4)nc12,CHEMBL5889230,6.630784142589857,5,True
Fc1c(-c2cccc3c2CC2CC32)ncc2c(N3CC4CCC(C3)N4)nc(OC[C@@]34CCCN3C[C@H](F)C4)nc12,CHEMBL4872788,7.696803942579511,6,True
Fc1c(-c2cccc3c2CCC3)ncc2c(N3CC4CCC(C3)N4)nc(OC[C@@]34CCCN3C[C@H](F)C4)nc12,CHEMBL5925566,6.096440803678929,4,True
Fc1c(-c2cccc3c2OC(F)(F)O3)ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc12,CHEMBL6052717,6.330683119433887,2,True
Fc1c(-c2cccc3cccc(-c4c[nH]nn4)c23)ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc12,CHEMBL5887792,7.118615343229427,2,True
Fc1c(-c2cccc3cccc(C(F)(F)F)c23)ncc2c(N3CC4CCC(C3)N4)nc(OC[C@@]34CCCN3C[C@H](F)C4)nc12,CHEMBL5962849,6.424931377940212,4,True
Fc1c(-c2cccc3cccc(Cl)c23)ncc2c(N3CC4CC(F)C(C3)N4)nc(OC[C@@]34CCCN3C[C@H](F)C4)nc12,CHEMBL5951297,5.88582407781214,5,True
Fc1c(-c2cccc3cccc(Cl)c23)ncc2c(N3CC4CCC(C3)N4)nc(N3CC4(CCN4)C3)nc12,CHEMBL6048017,5.783306400830245,2,True
Fc1c(-c2cccc3cccc(Cl)c23)ncc2c(N3CC4CCC(C3)N4)nc(OC3CCc4[nH]ncc4C3)nc12,CHEMBL6034474,5.053253064966415,3,True
Fc1c(-c2cccc3cccc(Cl)c23)ncc2c(N3CC4CCC(C3)N4)nc(OC3CCc4c[nH]nc4C3)nc12,CHEMBL5807611,5.340749531227339,3,True
Fc1c(-c2cccc3cccc(Cl)c23)ncc2c(N3CC4CCC(C3)N4)nc(OCC34CC(F)CN3CC(F)C4)nc12,CHEMBL5742538,6.155637605511785,4,True
Fc1c(-c2cccc3cccc(Cl)c23)ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCCN3CCC4)nc12,CHEMBL5751574,7.16304326294045,3,True
Fc1c(-c2cccc3cccc(Cl)c23)ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CC(F)(F)C4)nc12,CHEMBL5893982,6.978810700930062,3,True
Fc1c(-c2cccc3cccc(Cl)c23)ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCOC4)nc12,CHEMBL5820584,6.638272163982407,3,True
Fc1c(-c2cccc3cccc(Cl)c23)ncc2c(N3CC4CCC(C3)N4)nc(OCC3COC3)nc12,CHEMBL5826867,5.725611204449621,2,True
Fc1c(-c2cccc3cccc(Cl)c23)ncc2c(N3CC4CCC(C3)N4)nc(OCCC3CC(F)(F)C3)nc12,CHEMBL5771327,5.388064374959877,2,True
Fc1c(-c2cccc3cccc(Cl)c23)ncc2c(N3CC4CCC(C3)N4)nc(OCCc3cccnc3)nc12,CHEMBL5745684,5.542723813938674,2,True
Fc1c(-c2cccc3cccc(Cl)c23)ncc2c(N3CC4CCC(C3)N4)nc(OCCc3cn4ccccc4n3)nc12,CHEMBL6014068,5.870310107800699,2,True
Fc1c(-c2cccc3cccc(Cl)c23)ncc2c(N3CC4CCC(C3)N4)nc(OCCn3cccn3)nc12,CHEMBL6031071,5.230918212881781,2,True
Fc1c(-c2cccc3cccc(Cl)c23)ncc2c(N3CC4CCC(C3)N4)nc(OC[C@@H]3CC(F)(F)CN3)nc12,CHEMBL6018222,6.073143291050307,3,True
Fc1c(-c2cccc3cccc(Cl)c23)ncc2c(N3CC4CCC(C3)N4)nc(OC[C@@H]3CCCN3Cc3ccccc3)nc12,CHEMBL5748017,6.029653123769906,3,True
Fc1c(-c2cccc3cccc(Cl)c23)ncc2c(N3CC4CCC(C3)N4)nc(OC[C@@H]3CCCO3)nc12,CHEMBL6048312,5.288108450119421,3,True
Fc1c(-c2cccc3cccc(Cl)c23)ncc2c(N3CC4CCC(C3)N4)nc(OC[C@@]34CCCN3C(CCl)CC4)nc12,CHEMBL6037946,6.26440110030182,4,True
Fc1c(-c2cccc3cccc(Cl)c23)ncc2c(N3CC4CCC(C3)N4)nc(OC[C@@]34CCCN3C[C@@H](C(F)(F)F)C4)nc12,CHEMBL6054826,7.675717544702307,4,True
Fc1c(-c2cccc3cccc(Cl)c23)ncc2c(N3CC4CCC(C3)N4)nc(OC[C@H]3CCCO3)nc12,CHEMBL5890558,5.579549140893931,3,True
Fc1c(-c2cccc3cccc(Cl)c23)ncc2c(N3CC4CCC(C3)N4)nc(OCc3cccn4ccnc34)nc12,CHEMBL6021642,5.703115524461452,2,True
Fc1c(-c2cccc3cccc(F)c23)ncc2c(N3CC4CCC(C3)N4)nc(CCC34CCCN3CCC4)nc12,CHEMBL5861605,5.795880017344075,2,True
Fc1c(-c2cccc3cccc(F)c23)ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc12,CHEMBL5996378,7.308712340175257,2,True
Fc1c(-c2cccc3ccccc23)ncc2c(N3CC4CCC(C3)N4)nc(OC[C@@H]3CCCN3Cc3ccccc3)nc12,CHEMBL5794208,5.314975214894286,3,True
Fc1c(-c2cccc3scnc23)ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc12,CHEMBL5933665,6.530177984021837,2,True
Fc1c(-c2ccccc2C(F)F)ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc12,CHEMBL5764818,6.1598939055432425,2,True
Fc1c(-c2ccccc2C2CC2)ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc12,CHEMBL5971110,6.117031006489879,2,True
Fc1c(-c2ccccc2C2CC2)ncc2c(N3CC4CCC(C3)N4)nc(OC[C@@]34CCCN3C[C@H](F)C4)nc12,CHEMBL6019893,6.7839966563652006,4,True
Fc1c(-c2ccccc2C2CCC2)ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3C[C@H](F)C4)nc12,CHEMBL6039258,6.404503778174426,4,True
Fc1c(-c2ccccc2CC(F)(F)F)ncc2c(N3CC4CCC(C3)N4)nc(OC[C@@]34CCCN3C[C@H](F)C4)nc12,CHEMBL5978325,6.232102383981909,4,True
Fc1c(-c2ccccc2Cl)ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc12,CHEMBL6059887,6.252588192113577,2,True
Fc1c(-c2ccccc2Cl)ncc2c(N3CC4CCC(C3)N4)nc(OC[C@@]34CCCN3C[C@H](F)C4)nc12,CHEMBL5880284,6.0589857562944305,4,True
Fc1c(-c2ccccc2OC(F)(F)F)ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc12,CHEMBL5941929,5.9314923599100755,2,True
Fc1c(-c2ccccc2OC(F)F)ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc12,CHEMBL5751096,6.447331783887806,2,True
Fc1c(-c2ccccc2[C@@H]2C[C@H]2F)ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc12,CHEMBL6018779,6.554395796726403,4,True
Fc1c(-c2cncc3cccc(Cl)c23)ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3C[C@@H](F)C4)nc12,CHEMBL6014620,6.60611997219289,4,True
Fc1c(-c2cnccc2C(F)(F)F)ncc2c(N3CC4CCC(C3)N4)nc(OC[C@@]34CCCN3C[C@H](F)C4)nc12,CHEMBL6043691,5.588717086982616,4,True
Fc1ccc2cccc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OCCc5cccnc5)nc4c3F)c2c1,CHEMBL5832870,5.3472703039307525,2,True
Fc1cccc(-c2ncc3c(N4CC5CCC(C4)N5)nc(OCC45CCCN4CCC5)nc3c2F)c1C1CC1,CHEMBL5782738,6.6919303543456365,2,True
Fc1cccc(-c2ncc3c(N4CC5CCC(C4)N5)nc(OCC45CCCN4CCC5)nc3c2F)c1OC(F)F,CHEMBL5956536,6.530503106015463,2,True
Fc1ccccc1-c1ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc2c1F,CHEMBL5850210,5.327994554977048,2,True
N#CC[C@@H]1C[C@@H]2CN(c3nc(OCC45CCCN4CCC5)nc4c(F)c(-c5cc(O)cc6ccccc56)ncc34)C[C@H]1N2,CHEMBL5975050,7.480172006224281,3,False
N#C[C@H]1CCN2CCC[C@@]12COc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cccc4cccc(Cl)c34)c(F)c2n1,CHEMBL5745958,6.603800652904264,4,True
N#Cc1c(N)sc2c(F)ccc(-c3c(C(F)(F)F)cc4c(N5CC6CCC(C5)N6)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,CHEMBL5408369,9.065501548756432,4,True
N#Cc1c(N)sc2c(F)ccc(-c3c(Cl)cc4c(N5CC6CCC(C5)N6)nc(OCC5(CN6CC[C@@H](F)C6)CC5)nc4c3F)c12,CHEMBL5405632,9.0,3,True
N#Cc1c(N)sc2c(F)ccc(-c3c(Cl)cc4c(N5CC6CCC(C5)N6)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,CHEMBL5428238,9.008773924307505,4,True
N#Cc1c(N)sc2c(F)ccc(-c3c(Cl)cc4c(N5CC6CCC(C5)N6)ncnc4c3F)c12,CHEMBL5431156,8.274088367704952,2,True
N#Cc1c(N)sc2c(F)ccc(-c3cc4nc(OC[C@@]56CCCN5C[C@H](F)C6)nc(N5CC6CCC(C5)N6)c4cc3Cl)c12,CHEMBL5393883,8.823908740944319,4,True
N#Cc1ccc(COCC(=O)Nc2nc(-c3ccccn3)nc3sccc23)cc1,CHEMBL5949944,4.688246138944246,0,False
N#Cc1ccccc1-c1ncc2c(N3CC4CCC(C3)N4)nc(OC[C@@]34CCCN3C[C@H](F)C4)nc2c1F,CHEMBL5848857,5.651500429716162,4,True
N=C(N)NCCCOc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cccc4cccc(Cl)c34)c(F)c2n1,CHEMBL6020950,6.7281583934635005,2,True
N=C(N)NCCOc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cccc4cccc(Cl)c34)c(F)c2n1,CHEMBL5911765,6.628932137728263,2,True
NC(=O)Cc1cccc2cccc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OCC56CCCN5CCC6)nc4c3F)c12,CHEMBL5780126,6.501689446210399,2,True
NC1(COc2nc(N3CC4CCC(C3)N4)c3cnc(-c4cccc5cccc(Cl)c45)c(F)c3n2)CCCCC1,CHEMBL6030998,5.646660904688695,2,True
NCC#Cc1cccc2cccc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OCC56CCCN5CCC6)nc4c3F)c12,CHEMBL5891278,7.101274818410507,2,True
NCCOc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cccc4cccc(Cl)c34)c(F)c2n1,CHEMBL5981522,5.080712659495617,2,True
Nc1c(Cl)cc(Cl)c(F)c1-c1ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc2c1F,CHEMBL5846262,6.555955204081924,2,True
Nc1c(F)cccc1-c1ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc2c1F,CHEMBL5842499,5.347560252410579,2,True
Nc1cc2cccc(F)c2c(-c2c(Cl)cc3c(N4CC5CCC(C4)N5)nc(OC[C@@]45CCCN4C[C@H](F)C5)nc3c2F)n1,CHEMBL5426739,8.221848749616356,4,True
Nc1cc2ccccc2c(-c2c(Cl)cc3c(N4CC5CCC(C4)N5)nc(OC[C@@]45CCCN4C[C@H](F)C5)nc3c2F)n1,CHEMBL5418176,7.892790030352131,4,True
Nc1ccc(CCOc2nc(N3CC4CCC(C3)N4)c3cnc(-c4cccc5cccc(Cl)c45)c(F)c3n2)cn1,CHEMBL6062553,6.050122295963125,2,True
Nc1ccc(Cl)c(F)c1-c1ncc2c(N3CC4CCC(C3)N4)nc(OC[C@@]34CCCN3C[C@H](F)C4)nc2c1F,CHEMBL5995963,7.182434630440219,4,True
Nc1cccc(CCOc2nc(N3CC4CCC(C3)N4)c3cnc(-c4cc(O)cc5ccccc45)c(F)c3n2)n1,CHEMBL5839176,6.113588031993501,2,True
Nc1cccc(F)c1-c1ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc2c1F,CHEMBL5875732,6.100179497572904,2,True
Nc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cc(O)cc4ccccc34)c(F)c2n1,CHEMBL5906656,5.7191702386116035,2,True
Nc1nc2c(-c3c(Cl)cc4c(N5CC6CCC(C5)N6)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)ccc(F)c2s1,CHEMBL5397425,8.42021640338319,4,True
Nc1nc2c(-c3ncc4c(N5CC6CCC(C5)N6)nc(OCC56CCCN5CCC6)nc4c3F)ccc(F)c2s1,CHEMBL5820989,7.769551078621726,2,True
Nc1nc2c(-c3ncc4c(N5CC6CCC(C5)N6)nc(OCC56CCCN5CCC6)nc4c3F)cccc2s1,CHEMBL5916759,7.568636235841012,2,True
Nc1nccn1CCOc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cccc4cccc(Cl)c34)c(F)c2n1,CHEMBL6000629,6.978810700930062,2,True
O=C(CCl)N1CCC(Oc2nc(N3CC4CCC(C3)N4)c3cnc(-c4cccc5cccc(Cl)c45)c(F)c3n2)CC1,CHEMBL5810664,5.255550542553202,2,True
O=C(NCCOc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cc(O)cc4ccccc34)c(F)c2n1)c1ccc(S(=O)(=O)F)cc1,CHEMBL5777414,5.914352711703144,2,True
O=C(NCCOc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cc(O)cc4ccccc34)c(F)c2n1)c1cccc(S(=O)(=O)F)c1,CHEMBL5806914,5.123262702859336,2,True
O=C(NCCOc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cccc4cccc(Cl)c34)c(F)c2n1)c1ccc(S(=O)(=O)F)cc1,CHEMBL5896630,5.392974121565214,2,True
O=C(O)CCOc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cccc4cccc(Cl)c34)c(F)c2n1,CHEMBL5895141,5.3892334052267294,2,True
O=C(OC[C@H]1CC[C@@]2(COc3nc(N4CC5CCC(C4)N5)c4cnc(-c5cccc6cccc(Cl)c56)c(F)c4n3)CCCN12)N1CCCC1,CHEMBL5752074,7.645365019512084,4,True
O=C(OC[C@H]1CC[C@@]2(COc3nc(N4CC5CCC(C4)N5)c4cnc(-c5cccc6cccc(Cl)c56)c(F)c4n3)CCCN12)N1CCCCC1,CHEMBL6002919,7.348672223024641,4,True
O=C(OC[C@H]1CC[C@@]2(COc3nc(N4CC5CCC(C4)N5)c4cnc(-c5cccc6cccc(Cl)c56)c(F)c4n3)CCCN12)N1CCOCC1,CHEMBL5826755,7.727346441767088,4,True
O=C(O[C@@H]1CN2CCC[C@]2(COc2nc(N3CC4CCC(C3)N4)c3cnc(-c4cccc5cccc(Cl)c45)c(F)c3n2)C1)N1CCOCC1,CHEMBL5852825,6.3575399867808695,4,True
O=C(c1csc2c(=O)[nH]c(-c3ccccn3)nc12)N1CCN(Cc2cccc(O)c2)CC1,CHEMBL5873415,4.688246138944246,0,False
O=C(c1csc2c(=O)[nH]c(-c3ccccn3)nc12)N1CCN(c2ccc(O)c(Cl)c2)CC1,CHEMBL5884953,4.688246138944246,0,False
O=C(c1csc2c(=O)[nH]c(-c3ccccn3)nc12)N1CCN(c2ccccc2)CC1,CHEMBL5926740,5.1249387366083,0,False
O=C(c1csc2c(=O)[nH]c(-c3ccccn3)nc12)N1CCNC(c2ccc(O)cc2)C1,CHEMBL5981972,5.1249387366083,1,True
