molecule_chembl_id,smiles,pIC50,MaxEStateIndex,MinEStateIndex,qed,SPS,FpDensityMorgan1,BCUT2D_MWHI,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,Chi4n,Ipc,PEOE_VSA10,PEOE_VSA11,PEOE_VSA13,PEOE_VSA14,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA10,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA4,SlogP_VSA8,EState_VSA10,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticHeterocycles,NumAromaticRings,NumBridgeheadAtoms,NumHeterocycles,NumSaturatedCarbocycles,NumSpiroAtoms,RingCount,fr_Al_OH,fr_ArN,fr_Ar_N,fr_COO2,fr_NH0,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_alkyl_carbamate,fr_alkyl_halide,fr_aniline,fr_aryl_methyl,fr_benzene,fr_bicyclic,fr_ether,fr_halogen,fr_imidazole,fr_methoxy,fr_morpholine,fr_nitrile,fr_para_hydroxylation,fr_phenol_noOrthoHbond,fr_piperdine,fr_piperzine,fr_priamide,fr_pyridine,fr_sulfide,fr_term_acetylene,fr_thiazole,fr_thiophene,fr_unbrch_alkane
CHEMBL5903362,Cn1ccnc1COc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cc(O)cc4ccccc34)c(F)c2n1,5.775725985705742,16.347843127991936,-0.581619346812799,0.3660158890661486,18.94736842105263,1.0789473684210527,19.142256536888254,5.994573580424796,0.2686851871354763,3.4954495047029153,1.3807428827256445,5.640330672244736,990938290.7599434,35.2092897860965,5.817220841045895,0.0,6.010464839586836,9.374393568622029,9.967957041894417,0.0,24.26546827384644,35.74682581170483,56.374848659334475,5.386224214464796,27.49323613884568,17.98942254267563,66.6303584646547,23.017356159416195,10.208277825509848,11.759976672870742,0.0,5.817220841045895,32.93275284755611,5.106527394840706,34.67562464029267,36.703604486606764,6.06636706846161,18.460054211687762,42.077083475928056,25.16863389769843,9.720841474747257,24.155702975983942,0.0,11.52280688731637,7.36966320551527,1.6825173842111067,1.8810437112611327,0.2857142857142857,0,2,2,3,5,2,5,0,0,7,0,0,5,0,6,0,0,0,0,0,0,1,1,2,4,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0
CHEMBL5896634,Cn1cnc(COc2nc(N3CC4CCC(C3)N4)c3cnc(-c4cc(O)cc5ccccc45)c(F)c3n2)c1,6.085656842880559,16.33742990485144,-0.5808374538086836,0.3660158890661486,18.94736842105263,1.0789473684210527,19.1422565288301,5.994576897079558,0.2774273435210371,3.498247164004259,1.3738522345806268,5.6556484098029545,965879069.4540147,29.384885288096577,5.817220841045895,0.0,6.010464839586836,9.374393568622029,9.967957041894417,0.0,24.26546827384644,35.74682581170483,50.1780050877214,17.407472284077798,27.49323613884568,17.98942254267563,66.6303584646547,23.017356159416195,10.208277825509848,11.759976672870742,0.0,5.817220841045895,32.93275284755611,5.106527394840706,28.851220142292743,42.39753248145522,6.06636706846161,18.59053071483923,42.07708347592806,25.16863389769843,9.720841474747257,24.106659814400683,0.0,11.527023449974493,7.390987095305832,1.6955029214011892,1.8837331928492156,0.2857142857142857,0,2,2,3,5,2,5,0,0,7,0,0,5,0,6,0,0,0,0,0,0,1,1,2,4,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0
CHEMBL4750445,Cn1cnc(Cn2ccc3ccc(CNCc4[nH]c5ccccc5c4[C@H]4NC(=O)c5ccc(O)cc54)cc32)c1,6.346787486224656,12.732126949152635,-0.3344693363333062,0.2464691251982364,14.794871794871796,1.0512820512820513,16.254813202483195,6.008024714159822,0.0960340501701481,3.6926901923352866,1.1532986642111454,5.730898710521465,1706566890.7487981,5.749511833283905,0.0,5.907179729351506,0.0,4.9839785209472085,0.0,0.0,30.33183534230805,52.91132960862844,65.77132856566826,24.60784530467354,27.713029593513617,0.0,119.09270692755334,5.749511833283905,0.0,5.749511833283905,0.0,0.0,21.805849864162113,9.901064578912528,18.652964303522147,39.96244031108454,16.46637642377805,18.19910120538483,42.33803648223099,61.69731281161957,0.0,4.194023395165886,0.0,21.40567393976702,5.979667724321411,2.009140811146618,1.982019716104719,0.16129032258064516,0,1,1,3,6,0,4,0,0,7,0,0,4,0,3,0,0,0,1,0,0,0,1,3,3,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
CHEMBL5876426,Cn1cnc2ccc(Oc3nc(N4CC5CCC(C4)N5)c4cnc(-c5cccc6cccc(Cl)c56)c(F)c4n3)cc21,5.285670240254767,16.571822293400572,-0.5383214968085992,0.2701901985714378,18.5609756097561,1.0,35.4956926558101,6.362811838629756,0.43679286545843604,3.525642888329322,1.3070337360238828,6.233420837174922,5370667749.642122,22.778003323583654,5.817220841045895,0.0,6.010464839586836,9.374393568622029,9.967957041894417,0.0,41.932775232540564,36.42696866570165,60.45638611277606,22.74694572446186,50.12757746431071,17.98942254267563,77.96132141731934,23.0173561594162,10.208277825509848,11.759976672870742,11.600939890232516,5.817220841045895,43.96615428278862,0.0,39.623365289317974,47.737005921839284,0.0,18.59053071483923,60.14570817816142,25.16863389769843,21.32178136497977,24.682680131899172,6.587862889543892,17.692623250157343,5.641956721993838,1.5383596534471349,1.9224986249479812,0.22580645161290322,0,2,2,3,6,2,5,0,0,8,0,0,5,0,6,0,0,0,0,0,0,1,1,3,5,1,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
CHEMBL5949842,Cn1cncc1CCNc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cc(O)cc4ccccc34)c(F)c2n1,6.55129368009492,16.401107771480696,-0.5280610932644658,0.3061281972100683,18.76923076923077,1.0769230769230769,19.142256257759783,5.996260871178481,0.46395358513891843,3.508941312437959,1.3338689258643677,5.938024866783368,1602359903.0458071,22.778003323583654,5.817220841045895,0.0,0.0,14.358372089569237,4.9839785209472085,0.0,24.26546827384644,35.74682581170483,68.83751111140845,11.713544289229336,33.441575419832176,29.850967552594536,66.6303584646547,17.00689131982936,16.15661710649634,5.749511833283905,0.0,5.817220841045895,32.93275284755611,5.106527394840706,41.344315829191814,48.818354104381235,0.0,24.65689778330084,42.077083475928056,30.485422501704765,4.9839785209472085,18.37539222348257,0.0,11.591656346203587,8.257929872687408,2.183846819132713,1.9589646743306972,0.3103448275862069,0,2,2,3,5,2,5,0,0,7,0,0,5,0,6,0,0,0,0,0,0,2,1,2,4,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0
CHEMBL5787315,Cn1cncc1CCOc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cc(O)cc4ccccc34)c(F)c2n1,7.2403321553103694,16.373329993702917,-0.5680610932644659,0.34338037206223904,18.76923076923077,1.0769230769230769,19.14225680266971,5.994587904769473,0.2944974846805793,3.508941312437959,1.3338689258643677,5.848056191593011,1602359903.0458071,22.778003323583654,5.817220841045895,0.0,6.010464839586836,9.374393568622029,9.967957041894417,0.0,24.26546827384644,35.74682581170483,62.29275470549588,18.320426253742255,27.49323613884568,24.59630450718855,66.6303584646547,23.017356159416195,10.208277825509848,11.759976672870742,0.0,5.817220841045895,32.93275284755611,5.106527394840706,41.87892372973167,42.39753248145522,0.0,30.853741354913915,35.88023990431498,25.16863389769843,9.720841474747257,24.30806916251142,0.0,11.611794608681313,8.020013206020739,1.8782912635771578,1.9311868965529193,0.3103448275862069,0,2,2,3,5,2,5,0,0,7,0,0,5,0,6,0,0,0,0,0,0,1,1,2,4,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0
CHEMBL5904363,Cn1cncc1COc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cc(O)cc4ccccc34)c(F)c2n1,6.251037138743838,16.35018880700428,-0.5783400258251448,0.3660158890661486,18.94736842105263,1.0789473684210527,19.1422565314617,5.994579274049828,0.2733822733077007,3.4954495047029153,1.3807428827256445,5.637842679069921,990938290.7599434,29.384885288096577,5.817220841045895,0.0,6.010464839586836,9.374393568622029,9.967957041894417,0.0,24.26546827384644,35.74682581170483,43.98116151610833,23.604315855690874,27.49323613884568,17.98942254267563,66.6303584646547,23.017356159416195,10.208277825509848,11.759976672870742,0.0,5.817220841045895,32.93275284755611,5.106527394840706,28.851220142292743,42.39753248145522,6.06636706846161,24.787374286452305,35.88023990431498,25.16863389769843,9.720841474747257,24.180548654996286,0.0,11.543950440178204,7.256056637479103,1.7358198533469091,1.8810437112611327,0.2857142857142857,0,2,2,3,5,2,5,0,0,7,0,0,5,0,6,0,0,0,0,0,0,1,1,2,4,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0
CHEMBL6010058,Cn1cnnc1CCOc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cccc4cccc(Cl)c34)c(F)c2n1,5.184820869860582,16.401878746537385,-0.5279376364743424,0.3375422154591358,18.794871794871796,1.1025641025641026,35.49569255838933,6.362758738873821,0.2929425576898722,3.513117790454734,1.3345690590677841,5.744576000743416,1648496066.511595,29.180216063064222,5.817220841045895,0.0,6.010464839586836,4.39041504767482,9.967957041894417,10.197363616602075,41.932775232540564,24.294234528778425,60.81084066724046,11.993106178977714,39.09417602907819,24.59630450718855,65.58662470993443,17.26784432613229,10.208277825509848,6.010464839586836,11.600939890232516,5.817220841045895,32.93275284755611,0.0,40.294675078960076,42.528008984606686,0.0,18.59053071483923,41.94660697277659,30.3820189933533,21.32178136497977,24.21403288133228,6.558757525596288,12.168963805625092,6.060921344971531,1.8426232195000227,1.8770819582813145,0.32142857142857145,0,2,2,3,5,2,5,0,0,7,0,0,6,0,7,0,0,0,0,0,0,1,1,2,4,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
CHEMBL5951742,Cn1nccc1CCOc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cccc4cccc(Cl)c34)c(F)c2n1,5.769040444251431,16.411878746537383,-0.5155919574619967,0.32497252290983497,18.794871794871796,1.0769230769230769,35.495692553381396,6.3627614669900705,0.2939009507653269,3.513117790454734,1.3345690590677841,5.870929779113481,1648496066.511595,17.02849149029975,5.817220841045895,0.0,6.010464839586836,4.39041504767482,15.066638850195453,0.0,41.932775232540564,30.360601597240034,72.701612233702,11.993106178977714,39.09417602907819,24.59630450718855,71.3920387720931,17.26784432613229,10.208277825509848,6.010464839586836,11.600939890232516,5.817220841045895,32.93275284755611,0.0,46.90155704347299,42.39753248145522,0.0,23.141857146832947,43.44587439344685,25.28333718505226,21.32178136497977,24.2362551035545,6.563859566412614,14.189804320334375,6.307032456082642,1.9251232195000232,1.8909708471702034,0.3103448275862069,0,2,2,3,5,2,5,0,0,7,0,0,5,0,6,0,0,0,0,0,0,1,1,2,4,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
CHEMBL5773558,Cn1nccc1COc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cc(O)cc4ccccc34)c(F)c2n1,5.613682871544173,16.35018880700428,-0.5783400258251448,0.36601588906614857,18.94736842105263,1.0789473684210527,19.142256548769925,5.994580698606584,0.27153639740957414,3.4954495047029153,1.3807428827256445,5.657087688042909,990938290.7599434,29.384885288096577,5.817220841045895,0.0,6.010464839586836,4.39041504767482,15.066638850195453,0.0,24.26546827384644,41.81319288016644,50.17800508772142,11.080152209313257,27.49323613884568,17.98942254267563,66.36940545835178,23.017356159416195,10.208277825509848,11.759976672870742,0.0,5.817220841045895,32.93275284755611,5.106527394840706,28.851220142292743,42.39753248145522,6.06636706846161,23.141857146832947,37.37950732498524,25.28333718505226,9.720841474747257,24.041659766107397,0.0,13.396679645437658,5.54221632110854,1.7358198533469091,1.8324326001500215,0.2857142857142857,0,2,2,3,5,2,5,0,0,7,0,0,5,0,6,0,0,0,0,0,0,1,1,2,4,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
CHEMBL5796080,FCCCc1cccc2cccc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OCC56CCCN5CCC6)nc4c3F)c12,7.116232841578702,16.806765125031497,-0.4736819202989835,0.2794618226062398,22.976744186046513,1.0,19.143194613184463,6.003796981940104,0.10754263739685803,3.7190421769784505,1.2438636427150538,8.226443585794781,16278572660.35903,23.635373454812672,5.817220841045895,0.0,6.010464839586836,4.39041504767482,9.967957041894417,0.0,36.39820241076966,80.79198571585981,36.93348953343114,17.599740439123046,27.493236138845674,44.3604082912886,53.97571831512563,17.26784432613229,14.598692873184667,6.010464839586836,0.0,5.817220841045895,32.93275284755611,4.39041504767482,48.29974535265767,68.19821203598092,12.841643245852019,6.196843571613076,36.39820241076966,15.116608065707286,19.688798516641675,36.36215830419023,0.0,12.849806718738828,9.582066744968941,3.9665119490950373,0.0,0.5,0,4,4,2,4,2,6,0,0,8,0,0,3,0,5,0,0,0,0,0,1,1,1,2,5,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
CHEMBL5805430,Fc1c(-c2c(Cl)ccc3ccccc23)ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc12,6.251037138743838,16.604401415658856,-0.49640555450575286,0.34260513427794964,23.8,1.0,35.49569266826078,6.34658058984064,0.10754264382470416,3.6570157698164674,1.2585945761626327,7.616936146516044,3664312686.5222974,23.635373454812672,5.817220841045895,0.0,6.010464839586836,4.39041504767482,9.967957041894417,0.0,41.932775232540564,68.45325804677242,36.93348953343114,15.947782780589467,39.09417602907819,37.6858173190137,53.43490013716996,17.26784432613229,10.208277825509848,6.010464839586836,11.600939890232516,5.817220841045895,32.93275284755611,0.0,40.480735420546985,62.63476054428392,12.841643245852019,12.263210640074686,30.33183534230805,20.100586586654494,26.30575988592698,22.983126880064937,6.673575863611524,12.633502160089185,8.610436642878037,4.3972472843170545,0.0,0.45161290322580644,0,4,4,2,4,2,6,0,0,8,0,0,3,0,5,0,0,0,0,0,0,1,0,2,5,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
CHEMBL5781677,Fc1c(-c2cccc(C(F)(F)F)c2C(F)(F)F)ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc12,7.000434511774017,16.302983867157977,-5.427133399281773,0.3657892040362289,23.74418604651163,0.9534883720930233,19.417920222147842,5.920587966236197,-0.1612510609526535,3.638333085317549,1.3586565795482157,7.436084311223907,5708407769.517562,23.635373454812672,5.817220841045895,0.0,18.363061874473786,4.39041504767482,36.310447327943336,0.0,12.13273413692322,57.68080961784281,36.93348953343114,22.05205245024213,16.720787709916088,37.6858173190137,41.34006860143779,17.26784432613229,36.55076811155877,6.010464839586836,0.0,5.817220841045895,22.160304418626517,26.34249028604892,24.97374265812179,69.94402025791751,0.0,0.0,4.899909730850478,25.168633897698435,4.736862953800049,105.55924198623835,0.0,2.172500612695679,-3.760655941657634,3.317455721000683,0.0,0.5517241379310345,0,4,4,2,3,2,6,0,0,7,0,0,3,0,5,0,0,0,0,0,6,1,0,1,4,1,7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
CHEMBL6027140,Fc1c(-c2cccc(Cl)c2C(F)(F)F)ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc12,7.037039851678104,16.24459384448224,-4.7959528437262176,0.405203765723814,24.175,1.075,35.4956927500755,6.314548376462465,-0.1365371113799484,3.5991776081690494,1.3395221846243237,7.1543823554337616,1812411925.2734885,23.635373454812672,5.817220841045895,0.0,12.186763357030312,4.39041504767482,23.139202184918876,0.0,23.733674027155736,57.68080961784281,36.93348953343114,21.511234272286465,28.3217276001486,37.6858173190137,40.79925042348212,17.26784432613229,23.379522968534307,6.010464839586836,11.600939890232516,5.817220841045895,22.160304418626517,13.171245143024459,30.900481768637896,57.68080961784281,18.3295777085363,0.0,0.0,25.0845651076017,21.321781364979774,64.29713058581878,5.934410477989167,4.257961866054011,2.8872444385075307,3.7969074038776904,0.0,0.5357142857142857,0,4,4,2,3,2,6,0,0,7,0,0,3,0,5,0,0,0,0,0,3,1,0,1,4,1,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
CHEMBL5791839,Fc1c(-c2cccc(Cl)c2OC(F)(F)F)ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc12,5.843753809602656,16.319848946523056,-5.028925392241,0.3851508444624314,23.78048780487805,1.0731707317073171,35.49569284280334,6.321522521873644,-0.2739503219966726,3.6158331311601466,1.3220588397763602,7.059580175041081,2837840079.1394773,23.635373454812672,11.5667326743298,0.0,12.37282369861722,4.39041504767482,9.967957041894417,13.171245143024459,17.667306958694127,63.74717668630443,36.93348953343114,15.947782780589467,28.3217276001486,37.6858173190137,35.235798931785126,23.017356159416195,23.379522968534307,11.759976672870742,11.600939890232516,5.817220841045895,22.160304418626517,13.171245143024459,30.900481768637896,51.61444254938121,24.395944776997908,0.0,0.0,29.82142806140175,21.321781364979774,66.35079045654555,6.050822515026204,4.559812656776226,2.7017414488221982,3.814396885341947,0.0,0.5357142857142857,0,4,4,2,3,2,6,0,0,7,0,0,3,0,5,0,0,0,0,0,3,1,0,1,4,2,5,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
CHEMBL5889230,Fc1c(-c2cccc3c2C(C2CC2)CC3)ncc2c(N3CC4CCC(C3)N4)nc(OC[C@@]34CCCN3C[C@H](F)C4)nc12,6.630784142589857,16.7690661611867,-0.8366195757669563,0.43750627757250665,32.095238095238095,1.0476190476190477,19.144963554935327,5.92105523378977,0.10733956179560207,3.307891632473364,1.1402793134433216,9.033299990302638,8832855674.314533,29.807048850322964,5.817220841045895,0.0,6.010464839586836,8.78083009534964,9.967957041894417,0.0,18.19910120538483,80.87404446503746,49.89906756226972,10.92514946684814,16.720787709916088,37.6858173190137,41.34006860143779,17.26784432613229,14.598692873184667,6.010464839586836,0.0,11.735126887207288,22.160304418626517,4.39041504767482,60.389968731118486,63.72265044699078,23.968546229246012,6.196843571613076,12.13273413692322,21.182975134168895,19.688798516641675,37.539343998181764,0.0,7.238206152193934,10.329682196319967,3.289260166000682,0.0,0.6060606060606061,2,4,6,2,3,2,6,1,0,9,0,0,3,0,5,0,0,0,0,0,1,1,1,1,5,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
CHEMBL4872788,Fc1c(-c2cccc3c2CC2CC32)ncc2c(N3CC4CCC(C3)N4)nc(OC[C@@]34CCCN3C[C@H](F)C4)nc12,7.696803942579511,16.533622330876796,-0.8351643480479922,0.5113411805490969,33.85,1.125,19.144962535567217,5.92094958839318,0.10733956746788895,3.1792251371824753,1.1367954112405096,8.650597101950748,3197790416.303786,29.807048850322964,5.817220841045895,0.0,6.010464839586836,8.78083009534964,9.967957041894417,0.0,18.19910120538483,68.03240121918543,49.89906756226972,10.92514946684814,16.720787709916088,37.6858173190137,41.34006860143779,17.26784432613229,14.598692873184667,6.010464839586836,0.0,11.735126887207288,22.160304418626517,4.39041504767482,60.389968731118486,57.30182882406476,17.547724606320003,6.196843571613076,12.13273413692322,26.166953655116103,14.704819995694466,37.21259118246576,0.0,7.18695768420939,7.841119593336673,3.2881206910899783,0.0,0.5806451612903226,2,4,6,2,3,2,6,1,0,9,0,0,3,0,5,0,0,0,0,0,1,1,0,1,7,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
CHEMBL5925566,Fc1c(-c2cccc3c2CCC3)ncc2c(N3CC4CCC(C3)N4)nc(OC[C@@]34CCCN3C[C@H](F)C4)nc12,6.096440803678929,16.42525710978836,-0.8361242875793604,0.5280681777124542,29.794871794871796,1.0769230769230769,19.14496179287466,5.9201928503390455,0.10733956813720552,3.7061377375915043,1.2163054033488065,7.974141888558991,2209547422.105315,29.807048850322964,5.817220841045895,0.0,6.010464839586836,8.78083009534964,9.967957041894417,0.0,18.19910120538483,62.61741074978864,49.89906756226972,10.92514946684814,16.720787709916088,37.6858173190137,41.34006860143779,17.26784432613229,14.598692873184667,6.010464839586836,0.0,5.817220841045895,22.160304418626517,4.39041504767482,48.5541566387957,70.1434720699168,11.126902983393991,6.196843571613076,12.13273413692322,31.150932176063314,9.720841474747257,37.05749159594268,0.0,7.054027807422676,8.60902286047802,3.2764548677358434,0.0,0.5666666666666667,1,4,5,2,3,2,6,0,0,8,0,0,3,0,5,0,0,0,0,0,1,1,1,1,5,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
